code,price,sma50,sma150,sma200,high52w,low52w,sma200_20d_ago,rs_percentile,ret_3m,ret_6m,ret_9m,ret_12m,tt_1,tt_2,tt_3,tt_4,tt_5,tt_6,tt_7,tt_8,tt_all_pass,non_cut_years,non_cut_years_verified,non_cut_years_required,coverage_years,div_source_used,needs_manual_dividend_check,cfo_pos_5y_ratio,fcf_pos_5y_ratio,fcf_payout_3y,fcf_payout_hard_fail,fcf_latest,div_paid_latest,total_div_fwd,total_div_actual,dps_fwd,bps_latest,eps_fwd,net_shares_latest,metrics_coverage,data_quality_flags,Sector33CodeName,Sector17CodeName,Name,dividend_yield_fwd,dividend_yield_fwd_total,yield_split_mismatch,high_yield_risk,per_fwd,pbr,fcf_yield,per_sector_rank,value_pass,is_financial,core_pass,core_fin_pass,core_candidate,core_momo_pass,trend_score,core_drop_reasons,satellite_pass,eps_growth_yoy,eps_accel,eps_score,satellite_drop_reasons,breakout_20d,breakout_55d,first_pullback,in_holdings,composite_score,drop_reason,yield_used,manual_check_reason,core_buyable_now,satellite_buyable_now,dividend_yield_total_actual,yield_basis,dividend_yield_total_fwd,effective_yield,drop_reason_core,drop_reason_satellite,info_flags
63020,6173.0,4857.408872070312,4060.866248372396,3790.122186279297,6173.0,2668.5,3527.529686279297,93.1715210355987,0.5298636926889715,0.8437873357228196,1.087235841081995,1.0939620081411126,True,True,True,True,True,True,True,True,True,2.0,2.0,5,10,yf,False,1.0,0.5,1.3456717498529345,True,-36719000000.0,15031000000.0,15022489875.0,15031000000.0,125.0,5331.01,63.86,120179919.0,1.0,div_split_adjusted,機械,機械,住友重機械工業,0.0202494735136886,0.0202609446847275,False,False,96.66457876605074,1.157941928452582,-0.0494951518780193,0.9693251533742332,True,False,False,False,False,False,6,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,True,-0.1743704811767638,True,3,,False,True,False,False,56.58576051779935,OK,total,,False,True,0.020260944684727503,dps_fallback,0.020249473513688644,0.020249473513688644,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,OK,
27900,2320.0,2190.42,2037.34,1965.805,2320.0,1569.0,1916.46,61.10032362459547,0.2026956972524625,0.1971104231166149,0.36310223266745,0.256771397616468,True,True,True,True,True,True,True,False,False,10.0,10.0,5,10,yf,False,0.5,0.5,0.7308601134215501,True,-6654000000.0,1489000000.0,1425795266.0,1489000000.0,58.0,6262.8,6.95,24582677.0,1.0,,小売業,小売,ナフコ,0.025,0.0261082364962768,False,False,333.81294964028774,0.3704413361435779,-0.1166717297825563,0.9866071428571428,True,False,False,False,False,False,5,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,False,1.5576179427687549,True,7,TT_not_all_pass,False,False,False,False,56.55016181229773,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; TT_not_all_pass,total,,False,False,0.026108236496276877,dps_fallback,0.025,0.025,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,TT_not_all_pass,info_tt_not_all_pass
80150,6988.0,5915.38,4795.713333333333,4365.65,7094.0,2121.5,3962.865,95.01618122977348,0.478628861616589,0.8312368972746331,1.3520700100976102,1.799118766272782,True,True,True,True,True,True,True,True,True,0.0,0.0,5,10,yf,True,1.0,1.0,0.2948245241224799,False,,,,,100.0,,,,1.0,shares_missing; div_split_adjusted; yield_total_fallback_dps,卸売業,商社・卸売,豊田通商,0.0143102461362335,0.0143102461362335,False,False,,,,,False,False,False,False,False,False,6,A_non_cut_years; E_div_yield; F_value_pass,False,-0.3272796352583586,True,3,yield_below_2pct,False,False,False,False,56.50809061488673,A_non_cut_years; E_div_yield; F_value_pass; data_missing:yield; yield_below_2pct,dps_fallback,yield_total_fallback_dps,False,False,,none,,,A_non_cut_years; E_div_yield; F_value_pass; data_missing:yield,yield_below_2pct,
35630,10065.0,8594.22,7948.12,7595.78,10065.0,4002.0,7169.285,84.01294498381877,0.4729986828625787,0.1767800771659067,0.6694310830983579,1.3494397759103642,True,True,True,True,True,True,True,True,True,5.0,5.0,5,9,yf,False,1.0,1.0,0.1032658274037584,False,38993000000.0,3964000000.0,3963909355.0,3964000000.0,35.0,845.61,202.71,113254553.0,1.0,div_split_adjusted,小売業,小売,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,0.0034773969200198,0.0034774764396595,False,False,49.65221252034927,11.902650157874197,0.0342071742713538,0.8526785714285714,False,False,False,False,False,False,6,E_div_yield; F_value_pass,False,0.590381296092892,False,4,yield_below_2pct,False,False,False,False,56.506472491909385,E_div_yield; F_value_pass; yield_below_2pct,total,,False,False,0.0034774764396595967,dps_fallback,0.003477396920019871,0.003477396920019871,E_div_yield; F_value_pass,yield_below_2pct,
52100,3490.0,3150.06,2888.233333333333,2774.94,4020.0,1895.0,2659.235,68.86731391585761,0.2644927536231884,0.1537190082644628,0.4596403178586365,0.6082949308755761,True,True,True,True,True,True,True,False,False,2.0,2.0,5,10,yf,False,1.0,1.0,0.1339273380301146,False,1093000000.0,1429000000.0,1379993490.0,1429000000.0,135.0,5359.18,271.54,10222174.0,1.0,div_split_adjusted,ガラス･土石製品,建設・資材,日本山村硝子,0.0386819484240687,0.0400556268551631,False,False,12.852618398762612,0.6512190297769435,0.0306373688962164,0.3513513513513513,True,False,False,False,False,False,5,A_non_cut_years,False,0.2565885441991637,True,6,TT_not_all_pass,False,False,False,False,56.4336569579288,A_non_cut_years; TT_not_all_pass,total,,False,False,0.04005562685516311,dps_fallback,0.03868194842406877,0.03868194842406877,A_non_cut_years,TT_not_all_pass,info_tt_not_all_pass
18350,5820.0,4781.2,4468.466666666666,4261.675,5820.0,2776.0,4066.99,80.84142394822007,0.3598130841121496,0.3020134228187918,0.6869565217391305,0.8187500000000001,True,True,True,True,True,True,True,True,True,4.0,4.0,5,10,yf,False,1.0,1.0,1.9670923379174847,False,2913000000.0,4661000000.0,4648456485.0,4661000000.0,135.0,3473.85,335.87,34433011.0,1.0,,建設業,建設・資材,東鉄工業,0.0231958762886597,0.0232584686401433,False,False,17.328132908565813,1.6753745843948358,0.0145359191479805,0.4862385321100917,False,False,False,False,False,False,6,A_non_cut_years; D_fcf_payout; E_div_yield; F_value_pass,True,0.3860678472370387,,3,,True,True,False,False,56.420711974110034,OK,total,,False,True,0.02325846864014331,dps_fallback,0.023195876288659795,0.023195876288659795,A_non_cut_years; D_fcf_payout; E_div_yield; F_value_pass,OK,
40610,3679.0,2992.3,2537.4466666666667,2400.0975,3679.0,1783.5,2274.59,88.83495145631069,0.4804828973843058,0.6549707602339181,0.8326276463262765,0.7187572996963327,True,True,True,True,True,True,True,True,True,2.0,2.0,5,10,yf,False,1.0,0.5,1.26052016364699,True,-40966000000.0,8627000000.0,8617571700.0,8627000000.0,100.0,3436.95,-142.73,86175717.0,1.0,div_split_adjusted,化学,素材・化学,デンカ,0.0271812992661049,0.0272110377414889,False,False,,1.070425813584719,-0.1292137906708979,,True,False,False,False,False,False,6,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,True,0.1568727644353602,False,2,,True,True,False,False,56.41747572815535,OK,total,,False,True,0.027211037741488957,dps_fallback,0.02718129926610492,0.02718129926610492,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,OK,
69810,4108.0,3357.78,2955.143333333333,2740.53,4223.0,1863.5,2596.6225,87.83171521035598,0.3544345532476096,0.7188284518828452,0.9769008662175168,0.526002971768202,True,True,True,True,True,True,True,True,True,1.0,1.0,5,10,yf,False,1.0,1.0,0.3848140913440659,False,243835000000.0,106443000000.0,106154579850.0,106443000000.0,57.0,1385.77,125.08,1862361050.0,1.0,div_split_adjusted,電気機器,電機・精密,村田製作所,0.0138753651411879,0.0139130642673206,False,False,32.84298049248481,2.964416894578465,0.0318714431726099,0.7062146892655368,False,False,False,False,False,False,6,A_non_cut_years; E_div_yield; F_value_pass,False,0.033405327573794,True,4,yield_below_2pct,False,False,False,False,56.41585760517799,A_non_cut_years; E_div_yield; F_value_pass; yield_below_2pct,total,,False,False,0.0139130642673206,dps_fallback,0.013875365141187927,0.013875365141187927,A_non_cut_years; E_div_yield; F_value_pass,yield_below_2pct,
46590,4435.0,3160.26,3029.36,2969.645,4435.0,2355.0,2869.25,86.66666666666667,0.5235314324974236,0.4983108108108107,0.6748489425981874,0.827358879274825,True,True,True,True,True,True,True,True,True,8.0,8.0,5,10,yf,False,1.0,0.5,0.2859692966797572,True,,,,,,,,,1.0,shares_missing; div_split_adjusted,サービス業,情報通信・サービスその他,エイジス,,,False,False,,,,,False,False,False,False,False,False,6,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,False,-0.6075391579537716,True,3,yield_unknown,False,False,False,False,56.333333333333336,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; yield_unknown,none,,False,False,,none,,,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,yield_unknown,
80350,44010.0,39194.0,31325.43333333333,29629.25,46230.0,17060.0,27371.575,92.6537216828479,0.4582504970178926,1.1032258064516127,0.893310389331039,0.772809667673716,True,True,True,True,True,True,True,True,True,2.0,2.0,5,10,yf,False,1.0,1.0,0.6303970022308786,False,412565000000.0,272763000000.0,271201386992.0,272763000000.0,592.0,4016.34,1182.4,458110451.0,1.0,div_split_adjusted,電気機器,電機・精密,東京エレクトロン,0.013451488298114,0.0135289437246378,False,False,37.220906630581865,10.957737641733518,0.0204630711194524,0.751412429378531,False,False,False,False,False,False,6,A_non_cut_years; E_div_yield; F_value_pass,False,-0.0025724932377475,True,3,yield_below_2pct,False,False,False,False,56.32686084142395,A_non_cut_years; E_div_yield; F_value_pass; yield_below_2pct,total,,False,False,0.013528943724637803,dps_fallback,0.013451488298114066,0.013451488298114066,A_non_cut_years; E_div_yield; F_value_pass,yield_below_2pct,
68710,12200.0,8845.0265625,6980.272259114583,6334.404194335937,13100.0,2540.0,5562.324194335937,98.54368932038837,1.046979865771812,1.7633069082672708,2.4857142857142858,2.128205128205128,True,True,True,True,True,True,True,True,True,2.0,2.0,5,10,yf,False,1.0,0.5,0.5473075333976036,True,7261000000.0,2701000000.0,2701325480.0,2701000000.0,70.0,1286.49,228.36,38590364.0,1.0,div_split_adjusted,電気機器,電機・精密,日本マイクロニクス,0.0057377049180327,0.0057370135877171,False,False,53.424417586267296,9.48316737790422,0.0154226048353995,0.8870056497175142,False,False,False,False,False,False,6,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,False,0.2289820037604084,False,2,yield_below_2pct,False,False,False,False,56.271844660194176,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass; yield_below_2pct,total,,False,False,0.005737013587717152,dps_fallback,0.005737704918032787,0.005737704918032787,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,yield_below_2pct,
65990,3150.0,2846.88,2575.0133333333333,2467.715,3425.0,2023.0,2395.15,72.36245954692556,0.1968085106382979,0.4125560538116593,0.4610389610389611,0.4318181818181819,True,True,True,True,True,True,True,True,True,4.0,4.0,5,5,yf,False,1.0,1.0,0.1376470588235294,False,379000000.0,60000000.0,60357880.0,60000000.0,40.0,3171.78,207.7,1508947.0,1.0,,電気機器,電機・精密,エブレン,0.0126984126984126,0.0126231199953471,False,False,15.166104959075591,0.9931331933488452,0.0797360413039426,0.288135593220339,True,False,False,False,False,False,6,A_non_cut_years; E_div_yield,False,0.3668725027243007,True,6,yield_below_2pct,False,False,False,False,56.18122977346278,A_non_cut_years; E_div_yield; yield_below_2pct,total,,False,False,0.012623119995347118,dps_fallback,0.012698412698412698,0.012698412698412698,A_non_cut_years; E_div_yield,yield_below_2pct,
80740,6480.0,5718.8,5270.833333333333,5077.65,6480.0,3880.0,4892.375,71.35922330097088,0.2390057361376674,0.3130699088145896,0.4710556186152099,0.4320441988950276,True,True,True,True,True,True,True,True,True,5.0,5.0,5,10,yf,False,1.0,0.5,1.3126142595978063,True,6017000000.0,4035000000.0,3996015590.0,4035000000.0,190.0,5175.4,487.11,21031661.0,1.0,div_split_adjusted,卸売業,商社・卸売,ユアサ商事,0.0293209876543209,0.0296070379408067,False,False,13.302950052349573,1.2520771341345598,0.0441500736777779,0.5023696682464455,True,False,False,False,False,False,6,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,True,0.3057469955003702,True,6,,False,False,False,False,56.17961165048544,OK,total,,False,True,0.02960703794080673,dps_fallback,0.029320987654320986,0.029320987654320986,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,OK,
32660,106.0,92.12,91.48,89.5,120.0,69.0,87.26,62.29773462783172,0.2183908045977012,0.2619047619047618,0.2619047619047618,0.2926829268292683,True,True,True,True,True,True,True,False,False,8.0,8.0,5,9,yf,False,1.0,1.0,0.1129770992366412,False,426000000.0,37000000.0,37653070.0,37000000.0,1.0,81.11,5.33,37653070.0,1.0,div_split_adjusted,不動産業,不動産,ファンドクリエーショングループ,0.0094339622641509,0.0092703358258326,False,False,19.88742964352721,1.306867217359142,0.1067341368055327,0.7469879518072289,True,False,False,False,False,False,5,E_div_yield,False,1.1851851851851851,True,7,TT_not_all_pass; yield_below_2pct,False,False,False,False,56.14886731391586,E_div_yield; TT_not_all_pass; yield_below_2pct,total,,False,False,0.009270335825832659,dps_fallback,0.009433962264150943,0.009433962264150943,E_div_yield,TT_not_all_pass; yield_below_2pct,info_tt_not_all_pass
72240,2723.0,2219.8,1950.6,1834.33,2723.0,1146.0,1711.58,90.29126213592234,0.4977997799779978,0.5721709006928406,1.0200296735905043,0.9717595944967414,True,True,True,True,True,True,True,True,True,4.0,4.0,5,10,yf,False,1.0,1.0,0.4205649572099607,False,9693000000.0,3436000000.0,3436719728.0,3436000000.0,52.0,1695.05,135.61,66090764.0,1.0,,輸送用機器,自動車・輸送機,新明和工業,0.0190965846492838,0.0190925853861014,False,False,20.07964014453212,1.6064422878381168,0.0538604278659725,0.7142857142857143,True,False,False,False,False,False,6,A_non_cut_years; E_div_yield,False,-0.1237541528239201,True,3,yield_below_2pct,False,False,False,False,56.14563106796117,A_non_cut_years; E_div_yield; yield_below_2pct,total,,False,False,0.019092585386101465,dps_fallback,0.019096584649283876,0.019096584649283876,A_non_cut_years; E_div_yield,yield_below_2pct,
86990,1303.0,1272.12,1124.986666666667,1096.85,1331.0,856.0,1060.715,67.28155339805825,0.2552986512524084,0.1998158379373849,0.3802966101694915,0.5151162790697674,True,True,True,True,True,True,True,False,False,3.0,3.0,5,10,yf,False,0.5,0.0,,True,-1522000000.0,300000000.0,300960890.0,300000000.0,10.0,2869.94,402.07,30096089.0,0.75,,証券･商品先物取引業,金融（除く銀行）,ＨＳホールディングス,0.0076745970836531,0.0076500940872946,False,False,3.240729226254135,0.4540164602744308,-0.0388114773362081,0.1,True,True,False,False,False,False,5,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; fin:A_non_cut_years; fin:E_div_yield,False,0.3424795047682784,True,6,TT_not_all_pass; yield_below_2pct,False,False,True,False,56.140776699029125,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; fin:A_non_cut_years; fin:E_div_yield; data_missing:fcf_payout; TT_not_all_pass; yield_below_2pct,total,,False,False,0.00765009408729464,dps_fallback,0.007674597083653108,0.007674597083653108,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; fin:A_non_cut_years; fin:E_div_yield; data_missing:fcf_payout,TT_not_all_pass; yield_below_2pct,info_tt_not_all_pass
57130,12625.0,8220.92,5732.02,5141.92,12625.0,2401.5,4441.41,99.25566343042073,1.6742215632281297,2.388352120236178,2.872699386503068,2.6647314949201744,True,True,True,True,True,True,True,True,True,1.0,1.0,5,10,yf,False,1.0,0.3333333333333333,7.661988847583643,True,10760000000.0,28589000000.0,28602115256.0,28589000000.0,104.0,6711.27,59.99,275020339.0,1.0,div_split_adjusted,非鉄金属,鉄鋼・非鉄,住友金属鉱山,0.0082376237623762,0.0082338464702596,False,False,210.45174195699283,1.881164071777771,0.003098960719857,0.9166666666666666,False,False,False,False,False,False,6,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,0.170576070901034,False,2,yield_below_2pct,False,True,False,False,56.12783171521036,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; yield_below_2pct,total,,False,False,0.008233846470259614,dps_fallback,0.008237623762376238,0.008237623762376238,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,yield_below_2pct,
13320,1549.0,1291.12,1135.3173333333334,1065.383,1549.0,795.5,1005.679,84.14239482200647,0.2665576451349141,0.5149144254278728,0.8593206097707358,0.8081008521069217,True,True,True,True,True,True,True,True,True,10.0,10.0,5,10,yf,False,1.0,1.0,0.6056822429906542,False,9986000000.0,8724000000.0,8703042488.0,8724000000.0,28.0,891.31,81.66,310822946.0,1.0,,水産・農林業,食品,ニッスイ,0.0180761781794706,0.0181197068329998,False,False,18.96889542003429,1.7378914182495429,0.0207408748778469,0.5,False,False,False,False,False,False,6,E_div_yield; F_value_pass,False,-0.2608350531830449,True,3,yield_below_2pct,False,False,False,False,56.07119741100323,E_div_yield; F_value_pass; yield_below_2pct,total,,False,False,0.018119706832999866,dps_fallback,0.018076178179470628,0.018076178179470628,E_div_yield; F_value_pass,yield_below_2pct,
19520,4185.0,3471.8,3151.4533333333334,2932.265,4185.0,1499.0,2742.85,88.09061488673139,0.3903654485049834,0.3789126853377265,0.9675599435825106,1.4777975133214922,True,True,True,True,True,True,True,True,True,0.0,0.0,5,10,yf,False,0.3333333333333333,0.3333333333333333,0.2235662532236276,True,,,,,,,210.37,,1.0,shares_missing; div_split_adjusted,建設業,建設・資材,新日本空調,,,False,False,19.893520939297428,,,0.5871559633027523,False,False,False,False,False,False,6,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,False,0.0353606789250353,True,4,yield_unknown,False,False,False,False,56.045307443365694,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; yield_unknown,none,,False,False,,none,,,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,yield_unknown,
86170,599.0,513.76,490.5933333333333,472.155,599.0,350.0,454.59,70.03236245954693,0.2854077253218885,0.2249488752556236,0.4753694581280787,0.3675799086757991,True,True,True,True,True,True,True,True,True,0.0,0.0,5,10,yf,False,0.5,0.5,0.5024271844660194,True,-2180000000.0,47000000.0,47249725.0,47000000.0,5.0,1663.81,-49.41,9449945.0,1.0,div_split_adjusted,証券･商品先物取引業,金融（除く銀行）,光世証券,0.008347245409015,0.0083031284144766,False,False,,0.360017069256706,-0.3851238285863622,,True,True,False,False,False,False,6,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; fin:A_non_cut_years; fin:E_div_yield; fin:G_eps_nonpositive,False,1.1637513956084853,True,7,yield_below_2pct,False,False,False,False,56.016181229773466,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; fin:A_non_cut_years; fin:E_div_yield; fin:G_eps_nonpositive; yield_below_2pct,total,,False,False,0.008303128414476618,dps_fallback,0.008347245409015025,0.008347245409015025,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; fin:A_non_cut_years; fin:E_div_yield; fin:G_eps_nonpositive,yield_below_2pct,
62500,3840.0,3249.1189892578127,2739.618102213541,2585.0485766601564,3890.0,1814.0,2432.368576660156,88.02588996763754,0.4617434335744195,0.6587473002159827,0.8497109826589595,0.5565464126469395,True,True,True,True,True,True,True,True,True,6.0,6.0,5,10,yf,False,1.0,1.0,0.2646763195783869,False,10601000000.0,3725000000.0,3697024230.0,3725000000.0,90.0,2613.43,386.22,41078047.0,1.0,div_split_adjusted,機械,機械,やまびこ,0.0234375,0.0236148540200397,False,False,9.94251980736368,1.4693334047592628,0.067205655695689,0.1349693251533742,True,False,False,False,False,False,6,E_div_yield,True,-0.262104500025892,True,3,,False,False,False,False,56.01294498381877,OK,total,,False,True,0.023614854020039787,dps_fallback,0.0234375,0.0234375,E_div_yield,OK,
25030,2707.0,2438.8390673828126,2277.190462239583,2222.305346679688,2707.0,1968.0,2181.6278466796875,56.01941747572815,0.1053491220906492,0.210644007155635,0.3105785524086177,0.3946419371458012,True,True,True,True,True,True,True,False,False,10.0,10.0,5,10,yf,False,1.0,0.0,,True,-86531000000.0,57635000000.0,57509599702.0,57635000000.0,71.0,1458.68,71.87,809994362.0,0.75,,食料品,食品,キリンホールディングス,0.0262282970077576,0.0262854880902525,False,False,37.665228885487686,1.855787424246579,-0.0394640334855147,0.8383838383838383,False,False,False,False,False,False,5,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,0.2971288443854092,True,6,TT_not_all_pass,True,True,False,False,56.00970873786408,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:fcf_payout; TT_not_all_pass,total,,False,False,0.026285488090252558,dps_fallback,0.026228297007757664,0.026228297007757664,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:fcf_payout,TT_not_all_pass,info_tt_not_all_pass
62350,3390.0,2160.800678710937,1836.7535091145835,1756.9751318359374,3390.0,1183.0,1644.5251318359376,96.957928802589,1.0348139255702282,1.1633694958519465,1.3187414500683996,0.85957213384531,True,True,True,True,True,True,True,True,True,5.0,5.0,5,9,yf,False,1.0,0.0,,True,,,,,,,81.53,,0.75,shares_missing,機械,機械,オプトラン,,,False,False,41.5797865816264,,,0.8466257668711656,False,False,False,False,False,False,6,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,,,0,yield_unknown,True,True,False,False,55.9789644012945,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout; yield_unknown,none,,False,False,,none,,,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,yield_unknown,
34460,2217.0,1471.72,1358.0666666666666,1314.4,2475.0,860.0,1239.715,93.94822006472492,0.8383084577114428,0.8474999999999999,0.8172131147540984,0.6719457013574661,True,True,True,True,True,True,True,True,True,0.0,0.0,5,2,jquants,True,1.0,0.5,0.0,True,,,,,,,11.42,,1.0,shares_missing; div_history_short,金属製品,建設・資材,ジェイテックコーポレーション,,,False,False,194.13309982486865,,,0.9818181818181818,False,False,False,False,False,False,6,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,False,0.2849162011173184,,3,yield_unknown,False,False,False,False,55.97411003236246,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; yield_unknown,none,,False,False,,none,,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,yield_unknown,
61400,1650.0,957.98,863.2,828.025,1650.0,692.0,789.635,96.89320388349516,1.0547945205479454,1.10727969348659,1.3404255319148937,0.8814139110604333,True,True,True,True,True,True,True,True,True,5.0,5.0,5,10,yf,False,1.0,0.5,1.597943444730077,True,1945000000.0,1552000000.0,1540610010.0,1552000000.0,30.0,1200.54,48.36,51353667.0,1.0,,機械,機械,旭ダイヤモンド工業,0.0181818181818181,0.0183162394343924,False,False,34.11910669975186,1.3743815283122596,0.022954307796323,0.7975460122699386,True,False,False,False,False,False,6,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,False,,,0,yield_below_2pct,True,True,False,False,55.94660194174757,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; yield_below_2pct,total,,False,False,0.018316239434392496,dps_fallback,0.01818181818181818,0.01818181818181818,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,yield_below_2pct,
93640,5816.0,5359.54,4837.42,4620.89,5816.0,3278.0,4403.66,71.74757281553397,0.1811535337124288,0.2898647150144156,0.4867075664621676,0.7381948595337717,True,True,True,True,True,True,True,True,True,10.0,10.0,5,10,yf,False,1.0,1.0,0.4081878284454992,False,32942000000.0,13425000000.0,13166079940.0,13425000000.0,130.0,3780.59,257.88,101277538.0,1.0,div_split_adjusted,倉庫･運輸関連業,運輸・物流,上組,0.0223521320495185,0.0227917021719668,False,False,22.553125484721576,1.5383842204523632,0.0559258288974995,0.84,True,False,False,False,False,False,6,E_div_yield,True,0.1855410300834776,True,5,,False,False,False,False,55.873786407766985,OK,total,,False,True,0.02279170217196682,dps_fallback,0.02235213204951857,0.02235213204951857,E_div_yield,OK,
18010,20340.0,16345.9,12618.933333333332,11501.0,20340.0,5883.0,10412.52,96.56957928802588,0.5122676579925651,1.073394495412844,1.5746835443037974,2.0632530120481927,True,True,True,True,True,True,True,True,True,5.0,5.0,5,10,yf,True,0.5,0.0,,True,,,,,250.0,,826.63,,0.75,shares_missing; div_split_adjusted; yield_total_fallback_dps,建設業,建設・資材,大成建設,0.0122910521140609,0.0122910521140609,False,False,24.605930101738384,,,0.7981651376146789,False,False,False,False,False,False,6,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,,,0,yield_below_2pct,True,True,False,False,55.78478964401295,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout; yield_below_2pct,dps_fallback,yield_total_fallback_dps,False,False,,none,,,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,yield_below_2pct,
56320,2124.0,1905.84,1808.5,1745.625,2124.0,1245.0,1693.87,65.5663430420712,0.2157985117344019,0.2399299474605953,0.4351351351351351,0.2974954184483811,True,True,True,True,True,True,True,False,False,4.0,4.0,5,10,yf,False,1.0,1.0,0.571898355754858,False,839000000.0,987000000.0,967705216.0,987000000.0,64.0,2820.29,155.92,15120394.0,1.0,div_split_adjusted,鉄鋼,鉄鋼・非鉄,三菱製鋼,0.0301318267419962,0.0307326161961601,False,False,13.622370446382762,0.7531140414638211,0.0261242806368575,0.5625,True,False,False,False,False,False,5,A_non_cut_years,False,20.03301886792453,True,7,TT_not_all_pass,False,True,False,False,55.7831715210356,A_non_cut_years; TT_not_all_pass,total,,False,False,0.030732616196160176,dps_fallback,0.030131826741996232,0.030131826741996232,A_non_cut_years,TT_not_all_pass,info_tt_not_all_pass
