code,Name,yield_basis,effective_yield,non_cut_years_verified,coverage_years,fcf_payout_3y,drop_reason_core,data_quality_flags,manual_check_reason,div_source_used,high_yield_risk,yield_split_mismatch,is_financial,core_pass,in_holdings
74900,日新商事,dps_fallback,0.018796992481203,True,10,0.8095238095238095,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
26660,オートウェーブ,dps_fallback,0.0180722891566265,False,5,0.2155388471177944,data_missing:div_history; E_div_yield,div_history_short,yield_total_fallback_dps,yf,False,False,False,False,False
93360,大栄環境,dps_fallback,0.0124675324675324,False,3,0.8738331531885625,data_missing:div_history; D_fcf_payout; E_div_yield; F_value_pass,div_history_short,yield_total_fallback_dps,yf,False,False,False,False,False
88760,リログループ,dps_fallback,0.021875,True,10,0.1735055650809334,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
22290,カルビー,dps_fallback,0.0188986640599543,True,10,1.359375,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
75500,ゼンショーホールディングス,dps_fallback,0.0073229417303065,True,10,1.5002408477842004,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
39470,ダイナパック,dps_fallback,0.0272373540856031,True,10,0.5460693153000845,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
77340,理研計器,dps_fallback,0.0135951661631419,True,10,0.6983170947741364,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
98570,英和,dps_fallback,0.0305927342256214,True,10,0.838975297346752,A_non_cut_years; D_fcf_payout,,yield_total_fallback_dps,yf,False,False,False,False,False
39200,アイビーシー,dps_fallback,0.0124223602484472,False,4,0.1005484460694698,data_missing:div_history; E_div_yield,div_split_adjusted; div_history_short,yield_total_fallback_dps,yf,False,False,False,False,False
62650,コンバム,dps_fallback,0.0187617260787992,True,10,0.2844827586206896,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
72960,エフ・シー・シー,dps_fallback,0.0602086438152011,True,10,0.4496927420694236,A_non_cut_years,div_split_adjusted,high_yield_risk; yield_total_fallback_dps; yf_source_high_yield,yf,True,False,False,False,False
64790,ミネベアミツミ,dps_fallback,0.0162074554294975,True,10,1.029046762589928,A_non_cut_years; D_fcf_payout; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
53370,ダントーホールディングス,dps_fallback,0.0,False,2,,data_missing:div_history; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:fcf_payout,div_history_short,yield_total_fallback_dps,jquants,False,False,False,False,False
66510,日東工業,dps_fallback,0.0361990950226244,True,10,2.3972846290609344,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,,yield_total_fallback_dps,yf,False,False,False,False,False
20040,昭和産業,dps_fallback,0.0307219662058371,True,10,0.2928010277187608,A_non_cut_years,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
78230,アートネイチャー,dps_fallback,0.0346964064436183,True,10,,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
48000,オリコン,dps_fallback,0.0416666666666666,True,10,0.3977591036414565,OK,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,True,False
54060,神戸製鋼所,dps_fallback,0.0492853622474125,True,10,0.4046937853593478,OK,div_split_adjusted,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,True,False
49110,資生堂,dps_fallback,0.0132802124833997,True,10,0.7471116096466629,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,,yield_total_fallback_dps,yf,False,False,False,False,False
68610,キーエンス,dps_fallback,0.0057490144546649,True,10,0.5752570848872768,E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
92640,ポエック,dps_fallback,0.0405561993047508,True,8,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; data_missing:fcf_payout,,yield_total_fallback_dps,yf,False,False,False,False,False
70650,ユーピーアール,dps_fallback,0.0273224043715847,True,7,11.296296296296296,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,div_split_adjusted; fcf_payout_extreme:11.30,yield_total_fallback_dps,yf,False,False,False,False,False
89280,穴吹興産,dps_fallback,0.0213549337260677,True,10,,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
87130,フィデアホールディングス,dps_fallback,0.0389206019719771,True,10,0.3593791456619793,fin_sector_excluded_from_core,div_split_adjusted,yield_total_fallback_dps,yf,False,False,True,False,False
92740,ＫＰＰグループホールディングス,dps_fallback,0.0387685290763968,True,7,0.2724858480676497,C_fcf_pos_ratio; D_fcf_hard_fail,,yield_total_fallback_dps,yf,False,False,False,False,False
75040,高速,dps_fallback,0.0171428571428571,True,10,0.6830892143808256,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
14910,中外鉱業,dps_fallback,0.0013066202090592,False,4,1.93939393939394,data_missing:div_history; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,div_split_adjusted; div_history_short,yield_total_fallback_dps,yf,False,False,False,False,False
59210,川岸工業,dps_fallback,0.0364050056882821,True,10,0.2874547250576226,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
65780,コレックホールディングス,dps_fallback,0.0198019801980198,True,6,0.7324561403508771,A_non_cut_years; D_fcf_payout; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
77490,メディキット,dps_fallback,0.0302826379542395,True,10,0.3195684523809524,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
92650,ヤマシタヘルスケアホールディングス,dps_fallback,0.0203804347826086,True,8,0.5628930817610063,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
65550,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,dps_fallback,0.0,False,5,0.1299638989169675,data_missing:div_history; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,div_history_short,yield_total_fallback_dps,yf,False,False,False,False,False
83040,あおぞら銀行,dps_fallback,0.0317524115755627,True,10,,A_non_cut_years; fin_sector_excluded_from_core; fin:A_non_cut_years; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,True,False,False
47830,ＮＣＤ,dps_fallback,0.0234113712374581,True,10,0.1921269095182138,E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
99060,藤井産業,dps_fallback,0.0325,True,10,0.4489042675893887,A_non_cut_years,,yield_total_fallback_dps,yf,False,False,False,False,False
96400,セゾンテクノロジー,dps_fallback,0.0385934819897084,True,10,1.1845528455284553,D_fcf_payout; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
75100,たけびし,dps_fallback,0.0252957976336189,True,10,0.2567655056325262,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
24290,ワールドホールディングス,dps_fallback,0.0314531191632424,True,10,,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
74610,キムラ,dps_fallback,0.0316831683168316,True,10,0.4944320712694877,C_fcf_pos_ratio; D_fcf_hard_fail,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
52840,ヤマウホールディングス,dps_fallback,0.0498533724340175,True,10,0.3527945888216447,OK,,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,True,False
59750,東プレ,dps_fallback,0.0333202665621324,True,10,0.3598956242472902,A_non_cut_years,,yield_total_fallback_dps,yf,False,False,False,False,False
40950,日本パーカライジング,dps_fallback,0.0337609723160027,True,10,0.6153625680710806,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
98270,リリカラ,dps_fallback,0.0552995391705069,True,8,0.6655948553054662,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail,,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False
81440,デンキョーグループホールディングス,dps_fallback,0.0292611558156547,True,10,0.4205214465937762,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
87250,ＭＳ＆ＡＤインシュアランスグループホールディングス,dps_fallback,0.0363317464294663,True,10,0.9748064709278704,A_non_cut_years; fin_sector_excluded_from_core; fin:A_non_cut_years,div_split_adjusted,yield_total_fallback_dps,yf,False,False,True,False,True
33550,クリヤマホールディングス,dps_fallback,0.0314285714285714,True,10,0.1893649579188982,OK,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,True,False
30870,ドトール・日レスホールディングス,dps_fallback,0.0173190162798753,True,10,0.3031281223580048,A_non_cut_years; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
49760,東洋ドライルーブ,dps_fallback,0.0654843110504774,True,10,0.637223974763407,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,div_split_adjusted,high_yield_risk; yield_total_fallback_dps; yf_source_high_yield,yf,True,False,False,False,False
99960,サトー商会,dps_fallback,0.0186567164179104,True,10,0.4270205066344994,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
64440,サンデン,dps_fallback,0.0,True,10,,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
90030,相鉄ホールディングス,dps_fallback,0.0235038871813415,True,10,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
96610,歌舞伎座,dps_fallback,0.0011173184357541,True,10,0.1857585139318885,E_div_yield; F_value_pass,,yield_total_fallback_dps,yf,False,False,False,False,False
97930,ダイセキ,dps_fallback,0.0182741116751269,True,10,0.5533305750930906,A_non_cut_years; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
64450,ジャノメ,dps_fallback,0.0289017341040462,True,10,0.2613186813186813,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
68230,リオン,dps_fallback,0.0246392115452305,True,10,0.7864077669902912,A_non_cut_years; D_fcf_payout; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
95140,エフオン,dps_fallback,0.0199004975124378,True,10,0.0813926135027052,E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
64480,ブラザー工業,dps_fallback,0.0338696020321761,True,10,0.3344505116061094,OK,,yield_total_fallback_dps,yf,False,False,False,True,False
76820,浜木綿,dps_fallback,0.0036764705882352,True,6,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
63640,ＡＩＲＭＡＮ,dps_fallback,0.0279274865262126,True,10,0.79796979450359,D_fcf_payout; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
32480,アールエイジ,dps_fallback,0.0404494382022471,True,10,0.3097826086956521,C_fcf_pos_ratio; D_fcf_hard_fail,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
93630,大運,dps_fallback,0.0244821092278719,True,9,0.1980676328502415,E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
81510,東陽テクニカ,dps_fallback,0.0397236614853195,True,10,1.124479757850927,D_fcf_payout,,yield_total_fallback_dps,yf,False,False,False,False,False
64570,グローリー,dps_fallback,0.0271629778672032,True,10,0.2621536059673012,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
52040,石塚硝子,dps_fallback,0.0189228529839883,True,10,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
59970,協立エアテック,dps_fallback,0.0248138957816377,True,10,0.2154882154882154,A_non_cut_years; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
63810,アネスト岩田,dps_fallback,0.0278637770897832,True,10,0.3129739188400967,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
61180,アイダエンジニアリング,dps_fallback,0.0328305235137533,True,10,0.7184035476718403,A_non_cut_years; D_fcf_payout,,yield_total_fallback_dps,yf,False,False,False,False,False
51220,オカモト,dps_fallback,0.0204429301533219,True,10,0.4217673287393595,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
79630,興研,dps_fallback,0.0175175175175175,True,10,0.2439362439362439,A_non_cut_years; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
97670,日建工学,dps_fallback,0.0172413793103448,True,10,0.270935960591133,E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
54450,東京鐵鋼,dps_fallback,0.0599041533546325,True,10,0.560114692505438,A_non_cut_years,div_split_adjusted,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False
79060,ヨネックス,dps_fallback,0.006312769010043,True,10,0.267174953361992,E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
45770,ダイト,dps_fallback,0.0475220638153428,True,10,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; data_missing:fcf_payout,div_split_adjusted; yield_split_mismatch,yield_split_mismatch; yield_total_fallback_dps; yf_source_high_yield,yf,False,True,False,False,False
36820,エンカレッジ・テクノロジ,dps_fallback,0.0369276218611521,True,10,0.5171821305841925,OK,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,True,False
29990,ホームポジション,dps_fallback,0.0219780219780219,False,4,0.0547210300429184,data_missing:div_history; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,div_history_short,yield_total_fallback_dps,yf,False,False,False,False,False
90010,東武鉄道,dps_fallback,0.0209277990931287,True,10,0.7017296681555203,A_non_cut_years; D_fcf_payout; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
17640,工藤建設,dps_fallback,0.0370839936608557,True,10,0.0759860788863109,A_non_cut_years; B_cfo_pos_ratio,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
66370,寺崎電気産業,dps_fallback,0.0101010101010101,True,10,0.151468788249694,A_non_cut_years; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
81300,サンゲツ,dps_fallback,0.0472440944881889,True,10,0.7292692324157712,D_fcf_payout,div_split_adjusted,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False
31560,レスター,dps_fallback,0.0422535211267605,True,10,0.2401742196411905,A_non_cut_years,,yield_total_fallback_dps,yf,False,False,False,False,False
90460,神戸電鉄,dps_fallback,0.0078926598263614,False,2,0.0697947214076246,data_missing:div_history; E_div_yield,div_history_short,yield_total_fallback_dps,jquants,False,False,False,False,False
50360,日本ビジネスシステムズ,dps_fallback,0.0251414204902577,False,4,,data_missing:div_history; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout,div_split_adjusted; div_history_short,yield_total_fallback_dps,yf,False,False,False,False,False
85660,リコーリース,dps_fallback,0.0302013422818791,True,10,,fin_sector_excluded_from_core; data_missing:fcf_payout,,yield_total_fallback_dps,yf,False,False,True,False,False
30230,ラサ商事,dps_fallback,0.0357852882703777,True,10,0.4291084854994629,A_non_cut_years,,yield_total_fallback_dps,yf,False,False,False,False,False
91070,川崎汽船,dps_fallback,0.0378286362776621,True,10,0.4418199022681693,A_non_cut_years,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
69190,ケル,dps_fallback,0.0528052805280528,True,10,1.3725701943844493,A_non_cut_years; D_fcf_payout,div_split_adjusted,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False
67630,帝国通信工業,dps_fallback,0.0374953130858642,True,10,0.3359983599835998,OK,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,True,False
90510,センコン物流,dps_fallback,0.0104239054899235,True,10,0.1398865784499054,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
30590,ヒラキ,dps_fallback,0.0239520958083832,True,10,0.5975359342915811,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
27980,ワイズテーブルコーポレーション,dps_fallback,0.0,False,2,0.0,data_missing:div_history; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,div_history_short,yield_total_fallback_dps,jquants,False,False,False,False,False
53630,東京窯業,dps_fallback,0.0363013698630136,True,10,0.3978906999041227,OK,,yield_total_fallback_dps,yf,False,False,False,True,False
45580,中京医薬品,dps_fallback,0.0245098039215686,True,10,0.4931506849315068,A_non_cut_years; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
84210,信金中央金庫,dps_fallback,0.0323061630218687,True,10,0.0465203636059202,C_fcf_pos_ratio; D_fcf_hard_fail,div_split_adjusted; yield_split_mismatch,yield_split_mismatch; yield_total_fallback_dps,yf,False,True,False,False,False
83490,東北銀行,dps_fallback,0.0340599455040872,True,10,0.0232998720598366,fin_sector_excluded_from_core,div_split_adjusted,yield_total_fallback_dps,yf,False,False,True,False,False
34820,ロードスターキャピタル,dps_fallback,0.0212443095599393,True,9,,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
59470,リンナイ,dps_fallback,0.0209259743656814,True,10,0.3488078455409132,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
71290,ミアヘルサホールディングス,dps_fallback,0.0254885301614273,False,4,0.0860452289023717,data_missing:div_history; E_div_yield,div_history_short,yield_total_fallback_dps,yf,False,False,False,False,False
30500,ＤＣＭホールディングス,dps_fallback,0.028391167192429,True,10,0.5588875005784627,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
53560,美濃窯業,dps_fallback,0.0280224179343474,False,2,0.5383502170767004,data_missing:div_history; D_fcf_hard_fail; E_div_yield,div_history_short,yield_total_fallback_dps,jquants,False,False,False,False,False
78880,三光合成,dps_fallback,0.0270574971815107,True,10,0.3038922155688622,E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
94450,フォーバルテレコム,dps_fallback,0.0355871886120996,True,10,0.2217074784910655,OK,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,True,False
34170,大木ヘルスケアホールディングス,dps_fallback,0.0192592592592592,True,10,0.0965683494044242,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
30010,片倉工業,dps_fallback,0.0175561797752809,True,10,0.264859228362878,A_non_cut_years; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
21520,幼児活動研究会,dps_fallback,0.0164271047227926,True,10,0.3577981651376147,E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
28150,アリアケジャパン,dps_fallback,0.0231316725978647,True,10,0.5950175165434021,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
62720,レオン自動機,dps_fallback,0.0298305084745762,True,10,0.3484264913104744,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
25940,キーコーヒー,dps_fallback,0.0060483870967741,True,10,,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout,,yield_total_fallback_dps,yf,False,False,False,False,False
61350,牧野フライス製作所,dps_fallback,0.01561144839549,True,10,1.1967995076165563,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
67700,アルプスアルパイン,dps_fallback,0.0284360189573459,True,10,0.1884291125320734,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
41890,ＫＨネオケム,dps_fallback,0.0320056899004267,True,10,0.8090513068731849,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,,yield_total_fallback_dps,yf,False,False,False,False,False
44620,石原ケミカル,dps_fallback,0.0164068908941755,True,10,0.2063343328335832,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
90820,大和自動車交通,dps_fallback,0.0067796610169491,True,10,0.0918367346938775,A_non_cut_years; C_fcf_pos_ratio; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
80930,極東貿易,dps_fallback,0.0366876310272536,True,10,,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
17700,藤田エンジニアリング,dps_fallback,0.0346220427005193,True,10,0.9361158432708688,D_fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
32760,ＪＰＭＣ,dps_fallback,0.0413533834586466,True,10,0.5230940456316082,OK,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,True,False
79250,前澤化成工業,dps_fallback,0.0307212822796081,True,10,0.5432854083817681,OK,,yield_total_fallback_dps,yf,False,False,False,True,False
56030,虹技,dps_fallback,0.0457317073170731,True,10,0.1037860736033889,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail,div_split_adjusted,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False
97150,トランス・コスモス,dps_fallback,0.0271446862996158,True,10,0.2238729671874501,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
84730,ＳＢＩホールディングス,dps_fallback,0.0573065902578796,True,10,0.0486795647704066,fin_sector_excluded_from_core,div_split_adjusted,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,True,False,False
30690,ＪＦＬＡホールディングス,dps_fallback,0.0,False,5,0.0,data_missing:div_history; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,div_split_adjusted; div_history_short,yield_total_fallback_dps,yf,False,False,False,False,False
63060,日工,dps_fallback,0.040251572327044,True,10,1.0877513711151736,A_non_cut_years; D_fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
81170,中央自動車工業,dps_fallback,0.0794602698650674,True,10,0.5707762557077626,A_non_cut_years,div_split_adjusted; yield_split_mismatch,high_yield_risk; yield_split_mismatch; yield_total_fallback_dps; yf_source_high_yield,yf,True,True,False,False,False
69290,日本セラミック,dps_fallback,0.0351617440225035,True,10,0.252866745749308,A_non_cut_years,,yield_total_fallback_dps,yf,False,False,False,False,False
43620,日本精化,dps_fallback,0.0292028413575374,True,10,0.4081376365691322,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
60700,キャリアリンク,dps_fallback,0.0453172205438066,True,10,0.326156665139716,OK,div_split_adjusted,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,True,False
77020,ＪＭＳ,dps_fallback,0.0390804597701149,True,10,,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
60870,アビスト,dps_fallback,0.0296943231441048,True,10,1.1807580174927117,D_fcf_payout; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
73050,新家工業,dps_fallback,0.0555555555555555,True,10,0.4218932606155045,A_non_cut_years,div_split_adjusted,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False
64550,モリタホールディングス,dps_fallback,0.0214814814814814,True,10,0.261635506052168,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
35710,ソトー,dps_fallback,0.050314465408805,True,10,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; data_missing:fcf_payout,,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False
74440,ハリマ共和物産,dps_fallback,0.0245098039215686,True,10,,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout,,yield_total_fallback_dps,yf,False,False,False,False,False
55420,新報国マテリアル,dps_fallback,0.062111801242236,True,10,0.1764705882352941,A_non_cut_years,div_split_adjusted; yield_split_mismatch,high_yield_risk; yield_split_mismatch; yield_total_fallback_dps; yf_source_high_yield,yf,True,True,False,False,False
47620,エックスネット,dps_fallback,0.0293159609120521,True,10,0.1483850335785097,E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
97260,ＫＮＴ−ＣＴホールディングス,dps_fallback,0.0,False,2,0.0,data_missing:div_history; E_div_yield,div_history_short,yield_total_fallback_dps,jquants,False,False,False,False,False
92790,ギフトホールディングス,dps_fallback,0.0056701030927835,True,8,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
39390,カナミックネットワーク,dps_fallback,0.014792899408284,True,10,0.3854651162790697,E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
26740,ハードオフコーポレーション,dps_fallback,0.0387866732968672,True,10,2.18935516888434,A_non_cut_years; D_fcf_payout,,yield_total_fallback_dps,yf,False,False,False,False,False
72190,エッチ・ケー・エス,dps_fallback,0.0280172413793103,True,10,0.2433155080213903,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
94130,テレビ東京ホールディングス,dps_fallback,0.0215568862275449,True,10,0.6242656100560185,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
72180,田中精密工業,dps_fallback,0.0279475982532751,True,10,0.0884550084889643,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
