code,price,sma50,sma150,sma200,high52w,low52w,sma200_20d_ago,rs_percentile,ret_3m,ret_6m,ret_9m,ret_12m,tt_1,tt_2,tt_3,tt_4,tt_5,tt_6,tt_7,tt_8,tt_all_pass,non_cut_years,non_cut_years_verified,non_cut_years_required,coverage_years,div_source_used,needs_manual_dividend_check,cfo_pos_5y_ratio,fcf_pos_5y_ratio,fcf_payout_3y,fcf_payout_hard_fail,fcf_latest,div_paid_latest,total_div_fwd,total_div_actual,dps_fwd,bps_latest,eps_fwd,net_shares_latest,fiscal_month,metrics_coverage,data_quality_flags,Sector33CodeName,Sector17CodeName,Name,dividend_yield_fwd,dividend_yield_fwd_total,yield_split_mismatch,high_yield_risk,per_fwd,pbr,fcf_yield,per_sector_rank,value_pass,is_financial,core_pass,core_fin_pass,core_candidate,core_momo_pass,trend_score,core_drop_reasons,satellite_pass,eps_growth_yoy,eps_accel,eps_score,satellite_drop_reasons,breakout_20d,breakout_55d,first_pullback,in_holdings,composite_score,drop_reason
69200,37550.0,33267.36,26007.720091145835,23640.340068359375,39220.0,10490.0,21699.465068359375,97.41100323624595,0.18230478589420662,1.5041680560186728,1.6927214055216924,1.8286252354048966,True,True,True,True,True,True,True,True,True,7.0,7.0,5,16,yf,False,1.0,1.0,0.47923003802281366,False,75454000000.0,29672000000.0,,29672000000.0,329.0,2327.06,938.61,90190358.0,6.0,1.0,div_split_adjusted,電気機器,電機・精密,レーザーテック,0.008761651131824234,0.008761465762098599,False,False,40.005966269270516,16.136240578240354,0.022279847587401848,0.8125,False,False,False,False,False,False,6,E_div_yield; F_value_pass,False,1.1353125315560941,True,7,yield_below_2pct,True,False,False,False,78.20550161812298,E_div_yield; F_value_pass; yield_below_2pct
65420,4227422720.0,84549835.24,28184142.54,21138364.595,4227422720.0,910.0,1211.56,99.80582524271846,2983360.1291460833,3731175.27537511,4287445.977687627,,True,True,True,True,True,True,True,True,True,10.0,10.0,5,23,yf,False,1.0,1.0,0.37593984962406013,False,577000000.0,302000000.0,,302000000.0,45.0,1261.56,115.51,6510230.0,6.0,1.0,div_split_adjusted,サービス業,情報通信・サービスその他,ＦＣホールディングス,1.0644783590508782e-08,1.0973241410769929e-08,False,False,36597893.86200329,3350948.6033165287,2.0965431437133274e-08,0.996,False,False,False,False,False,False,6,E_div_yield; F_value_pass,False,0.5256487628243814,True,7,yield_below_2pct,False,False,False,False,75.90291262135923,E_div_yield; F_value_pass; yield_below_2pct
35260,9055897600.0,181121985.9,60376595.21333333,45283130.55,9055897600.0,2428.0,3515.48,99.77346278317152,2198032.3980582524,2192710.283292978,3410883.218455744,2959442.6601307187,True,True,True,True,True,True,True,True,True,10.0,10.0,5,15,yf,False,1.0,1.0,0.21634269258459324,False,3108000000.0,602000000.0,,602000000.0,100.0,4138.66,458.52,6020955.0,3.0,1.0,div_split_adjusted,輸送用機器,自動車・輸送機,芦森工業,1.1042527689359031e-08,1.1040776204097419e-08,False,False,19750278.286661435,2188123.1123117143,5.700121668161923e-08,1.0,False,False,False,False,False,False,6,E_div_yield; F_value_pass,False,1.9163938004802443,True,7,yield_below_2pct,False,False,False,False,75.88673139158576,E_div_yield; F_value_pass; yield_below_2pct
63120,1403645824.0,616745403.7,205582475.58666667,154187038.295,1403645824.0,655.0,14011331.625,99.70873786407766,1297268.707948244,1263406.5823582357,1963140.0125874125,,True,True,True,True,True,True,True,True,True,9.0,9.0,5,24,yf,False,1.0,1.0,0.25993150684931504,False,1291000000.0,422000000.0,,422000000.0,25.0,912.56,37.71,16916257.0,2.0,1.0,div_split_adjusted,機械,機械,フロイント産業,1.781076078633352e-08,1.777258657593756e-08,False,False,37222111.48236542,1538140.8608749015,5.437063807946775e-08,0.9937888198757764,False,False,False,False,False,False,6,E_div_yield; F_value_pass,False,8.57,True,7,yield_below_2pct,False,False,False,False,75.35436893203882,E_div_yield; F_value_pass; yield_below_2pct
77210,8570.0,7406.4,5874.6,5417.325,9210.0,2529.0,4917.075,96.50485436893203,0.3867313915857604,1.1056511056511056,1.0046783625730993,1.768982229402262,True,True,True,True,True,True,True,True,True,10.0,10.0,5,21,yf,False,0.0,0.0,,True,-4480000000.0,575000000.0,,575000000.0,35.0,2460.11,231.15,16429259.0,3.0,0.75,div_split_adjusted,精密機器,電機・精密,東京計器,0.004084014002333722,0.004083843084622711,False,False,37.07549210469392,3.4835840673791005,-0.03181846438106043,0.7352941176470589,False,False,False,False,False,False,6,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,12.299479166666668,True,7,yield_below_2pct,False,False,False,False,74.25242718446601,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; yield_below_2pct; data_missing:fcf_payout
58170,1590.0,1305.7483374023439,794.7362552897135,710.6821914672852,2151.0,376.0,599.2789529418945,99.06148867313915,1.214484679665738,2.517699115044248,2.4341252699784017,2.375796178343949,True,True,True,True,True,True,False,True,False,7.0,7.0,5,22,yf,False,0.5,0.5,1.216867469879518,True,,,,,,,,,2.0,1.0,shares_missing,非鉄金属,鉄鋼・非鉄,ＪＭＡＣＳ,,,False,False,,,,,False,False,False,False,False,False,6,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,0.7778993435448577,True,7,TT_not_all_pass; yield_unknown,False,False,False,False,74.03074433656957,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; TT_not_all_pass; yield_unknown; data_missing:yield_total
34440,817.0,880.08,550.4533333333334,489.375,1146.0,241.0,435.57,97.92880258899676,0.4563279857397504,1.2885154061624648,1.960144927536232,1.7789115646258504,True,True,True,True,False,True,False,True,False,8.0,8.0,5,12,yf,False,0.0,0.5,0.7058823529411765,True,,,,,,,7.45,,4.0,1.0,shares_missing; div_split_adjusted,金属製品,建設・資材,菊池製作所,,,False,False,109.66442953020135,,,0.9636363636363636,False,False,False,False,False,False,6,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,0.9003290110315464,True,7,TT_not_all_pass; yield_unknown,False,False,False,False,73.96440129449837,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; TT_not_all_pass; yield_unknown; data_missing:yield_total
68000,3075.0,2653.46,2038.8733333333332,1859.785,3745.0,1038.0,1662.94,96.8284789644013,0.36303191489361697,1.1670190274841437,1.5,1.1163110805230558,True,True,True,True,True,True,True,True,True,9.0,9.0,5,24,yf,False,1.0,0.5,0.7016487000634115,True,3154000000.0,1118000000.0,,1118000000.0,48.0,2228.1,95.58,23310685.0,3.0,1.0,,電気機器,電機・精密,ヨコオ,0.015609756097560976,0.015597020669806902,False,False,32.172002510985564,1.3800996364615592,0.044000897309991925,0.6988636363636364,True,False,False,False,False,False,6,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,False,1.3168557536466774,True,7,yield_below_2pct,False,False,False,False,73.91423948220066,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; yield_below_2pct
94120,3095.0,2493.76,1897.52,1760.795,3095.0,1018.0,1592.075,97.37864077669903,0.48869648869648863,1.2607742878013148,1.3218304576144035,1.9088345864661656,True,True,True,True,True,True,True,True,True,10.0,10.0,5,19,yf,False,1.0,1.0,0.31296712366454216,False,16599000000.0,7650000000.0,,7650000000.0,27.0,993.48,67.43,283358178.0,3.0,1.0,div_split_adjusted,情報･通信業,情報通信・サービスその他,スカパーＪＳＡＴホールディングス,0.008723747980613893,0.00872298308788275,False,False,45.8994512828118,3.115311833152152,0.018927162911864803,0.9285714285714286,False,False,False,False,False,False,6,E_div_yield; F_value_pass,False,0.21078717201166194,True,5,yield_below_2pct,True,True,False,False,73.68932038834951,E_div_yield; F_value_pass; yield_below_2pct
58210,4180.0,3511.62,2756.32,2436.185,4595.0,1027.0,2135.94,97.54045307443366,0.3462157809983897,1.1839080459770117,1.8167115902964959,2.0206677265500796,True,True,True,True,True,True,True,True,True,7.0,7.0,5,18,yf,False,1.0,1.0,0.25277901289461985,False,1646000000.0,632000000.0,,632000000.0,45.0,2625.11,137.36,14749658.0,3.0,1.0,div_split_adjusted,非鉄金属,鉄鋼・非鉄,平河ヒューテック,0.01076555023923445,0.010250825629231798,False,False,30.430984274898076,1.5923142268323993,0.026697561686258767,0.56,False,False,False,False,False,False,6,E_div_yield; F_value_pass,False,0.7092178770949722,True,7,yield_below_2pct,False,False,False,False,73.27022653721683,E_div_yield; F_value_pass; yield_below_2pct
63760,2340.0,2023.52,1674.242342122396,1566.0167565917968,2528.0,1050.0,1445.586756591797,93.98058252427185,0.46524733876017543,0.5486432825943084,0.9730185497470489,0.8932038834951457,True,True,True,True,True,True,True,True,True,9.0,9.0,5,25,yf,False,0.6666666666666666,0.6666666666666666,0.7583665338645418,True,-11553000000.0,1987000000.0,,1987000000.0,30.0,2113.07,120.15,66249240.0,12.0,1.0,,精密機器,電機・精密,日機装,0.01282051282051282,0.012817434572008662,False,False,19.47565543071161,1.1073935080238704,-0.07452431887791448,0.4411764705882353,True,False,False,False,False,False,6,B_cfo_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,False,0.749130572241543,True,7,yield_below_2pct,False,False,False,False,72.49029126213593,B_cfo_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; yield_below_2pct
31030,1336.0,939.86,466.43333333333334,391.455,2192.0,127.0,247.93,99.6116504854369,3.9117647058823533,5.517073170731707,7.2981366459627335,8.027027027027026,True,True,True,True,True,True,False,True,False,3.0,3.0,5,4,yf,True,1.0,1.0,0.0,False,3147000000.0,0.0,,0.0,0.0,-123.42,-421.18,57654517.0,3.0,1.0,div_split_adjusted; div_history_short,繊維製品,素材・化学,ユニチカ,0.0,0.0,False,False,,,0.0408561036450221,,True,False,False,False,False,False,6,A_non_cut_years; E_div_yield,False,0.6456563763107023,True,7,TT_not_all_pass; yield_below_2pct,False,False,False,False,72.30582524271844,A_non_cut_years; E_div_yield; TT_not_all_pass; yield_below_2pct
58030,26520.0,21362.5,17552.966666666667,15001.385,28425.0,3593.0,13064.725,98.44660194174757,0.4370089406664861,1.1216,2.9587998208687862,3.276039987100935,True,True,True,True,True,True,True,True,True,4.0,4.0,5,24,yf,False,1.0,1.0,0.25508782375707056,False,94996000000.0,27640000000.0,,27640000000.0,100.0,1476.96,330.32,275900103.0,3.0,1.0,,非鉄金属,鉄鋼・非鉄,フジクラ,0.003770739064856712,0.003777571179545356,False,False,80.28578348268346,17.955801104972377,0.012983145867297057,0.88,False,False,False,False,False,False,6,A_non_cut_years; E_div_yield; F_value_pass,False,1.3360852452721514,True,7,yield_below_2pct,False,False,False,False,72.2233009708738,A_non_cut_years; E_div_yield; F_value_pass; yield_below_2pct
62780,14410.0,11864.6,9243.502220052083,8199.451665039063,16560.0,3125.0,7099.426665039063,97.76699029126213,0.5783132530120483,0.6736353077816493,2.1022604951560817,2.3356481481481484,True,True,True,True,True,True,True,True,True,9.0,9.0,5,25,yf,False,1.0,0.5,233.14285714285714,True,14000000.0,1813000000.0,,1813000000.0,105.0,4233.71,305.86,17274828.0,12.0,1.0,fcf_payout_extreme:233.14,機械,機械,ユニオンツール,0.007286606523247745,0.007283164033128302,False,False,47.11305826194991,3.4036341648341524,5.624064890446565e-05,0.8944099378881988,False,False,False,False,False,False,6,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,0.30661429541266605,True,6,yield_below_2pct,False,False,False,False,71.38349514563106,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; yield_below_2pct
57070,1395.0,1552.62,987.18,912.99,2187.0,453.0,813.8,97.66990291262137,0.9675599435825106,1.0852017937219731,1.183098591549296,1.2213375796178343,True,True,True,True,False,True,False,True,False,3.0,3.0,5,24,yf,False,1.0,0.5,0.0,False,,,,,,,-397.71,,3.0,1.0,shares_missing; div_split_adjusted,非鉄金属,鉄鋼・非鉄,東邦亜鉛,,,False,False,,,,,False,False,False,False,False,False,6,A_non_cut_years; C_fcf_pos_ratio; E_div_yield; F_value_pass,False,0.5468379446640317,True,7,TT_not_all_pass; yield_unknown,False,False,False,False,71.33495145631068,A_non_cut_years; C_fcf_pos_ratio; E_div_yield; F_value_pass; TT_not_all_pass; yield_unknown; data_missing:yield_total
64030,4045.0,3710.3,3185.7733333333335,2892.805,4085.0,1447.0,2670.03,92.5242718446602,0.3175895765472312,0.35374832663989286,1.061671763506626,1.2472222222222222,True,True,True,True,True,True,True,True,True,8.0,8.0,5,19,yf,False,0.5,0.5,0.0986980260394792,True,2381000000.0,235000000.0,,235000000.0,55.0,2377.22,99.75,4281539.0,3.0,1.0,div_split_adjusted,機械,機械,水道機工,0.013597033374536464,0.013569049663582394,False,False,40.55137844611529,1.701567377020217,0.13748045637867948,0.84472049689441,True,False,False,False,False,False,6,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,False,0.9707934866890668,True,7,yield_below_2pct,False,False,False,False,71.2621359223301,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; yield_below_2pct
67540,2891.0,2517.57,2167.366666666667,2064.4825,3103.0,1182.5,1924.3025,92.10355987055017,0.24317351107288765,0.6629278113316077,0.7228843861740166,1.1574626865671642,True,True,True,True,True,True,True,True,True,8.0,8.0,5,23,yf,False,1.0,1.0,0.3490776134286189,False,17155000000.0,5226000000.0,,5226000000.0,40.0,963.38,70.42,128992072.0,3.0,1.0,,電気機器,電機・精密,アンリツ,0.013836042891732965,0.014013876789303081,False,False,41.05367793240556,3.0008926903195,0.04600230698823083,0.8295454545454546,True,False,False,False,False,False,6,E_div_yield,False,0.7514723203769139,True,7,yield_below_2pct,False,False,False,False,71.05177993527508,E_div_yield; yield_below_2pct
77710,418.0,369.48,184.44,160.315,925.0,58.0,122.87,99.51456310679612,4.036144578313253,3.098039215686274,3.644444444444445,4.9714285714285715,True,True,True,True,True,True,False,True,False,0.0,0.0,5,2,jquants,True,1.0,1.0,0.0,False,140000000.0,0.0,,0.0,0.0,66.73,-0.91,22028507.0,3.0,1.0,div_history_short,精密機器,電機・精密,日本精密,0.0,0.0,False,False,,6.26404915330436,0.015204309110239372,,False,False,False,False,False,False,5,A_non_cut_years; E_div_yield; F_value_pass,False,2.2781456953642385,True,7,TT_not_all_pass; yield_below_2pct,False,False,False,False,70.75728155339806,A_non_cut_years; E_div_yield; F_value_pass; TT_not_all_pass; yield_below_2pct
67400,91.0,28.78,22.8,21.45,106.0,14.0,19.19,99.48220064724919,3.333333333333333,3.7894736842105265,4.352941176470588,3.7894736842105265,True,True,True,True,True,True,True,True,True,0.0,0.0,5,2,jquants,True,0.0,0.0,,True,,,,,,,-10.03,,3.0,0.75,shares_missing; div_history_short,電気機器,電機・精密,ジャパンディスプレイ,,,False,False,,,,,False,False,False,False,False,False,6,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,0.766497461928934,True,7,yield_unknown,False,False,False,False,70.7411003236246,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; yield_unknown; data_missing:yield_total; data_missing:fcf_payout
59850,2118.0,1173.34,1027.9066666666668,845.815,2280.0,265.0,731.56,99.41747572815534,0.9574861367837337,1.627791563275434,6.1313131313131315,4.932773109243698,True,True,True,True,True,True,True,True,True,0.0,0.0,5,25,yf,False,1.0,0.5,0.36737160120845924,True,1655000000.0,0.0,,0.0,0.0,880.63,-25.53,30197405.0,3.0,1.0,,金属製品,建設・資材,サンコール,0.0,0.0,False,False,,2.405096351475648,0.025876314367199286,,False,False,False,False,False,False,6,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,False,4.160981110797858,True,7,yield_below_2pct,False,False,False,False,70.70873786407768,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass; yield_below_2pct
41250,3095.0,2753.62,2064.5266666666666,1910.975,3245.0,1128.0,1737.39,96.14886731391586,0.4995155038759691,1.028178243774574,1.07997311827957,1.0110461338531516,True,True,True,True,True,True,True,True,True,3.0,3.0,5,4,yf,True,1.0,0.5,0.368801652892562,True,-824000000.0,185000000.0,,185000000.0,43.0,2854.65,136.98,4317894.0,3.0,1.0,div_history_short,化学,素材・化学,三和油化工業,0.013893376413570274,0.013843283034752164,False,False,22.59453934881005,1.0841959609759515,-0.06165873092235558,0.7393939393939394,True,False,False,False,False,False,6,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,False,0.6452709080611668,True,7,yield_below_2pct,False,False,False,False,70.57443365695792,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; yield_below_2pct
69940,1082.0,932.74,730.1266666666667,650.78,1196.0,328.0,587.515,96.86084142394822,0.08853118712273633,1.2401656314699792,1.6454767726161368,1.7743589743589743,True,True,True,True,True,True,True,True,True,2.0,2.0,5,22,yf,False,0.5,0.5,0.5727272727272728,True,990000000.0,353000000.0,,353000000.0,14.0,925.9,47.3,25255412.0,3.0,1.0,,電気機器,電機・精密,指月電機製作所,0.012939001848428836,0.012917931786816847,False,False,22.87526427061311,1.1685927205961768,0.03622876053526538,0.5795454545454546,True,False,False,False,False,False,6,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,False,2.6881838074398248,True,7,yield_below_2pct,False,False,False,False,70.43042071197411,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; yield_below_2pct
70120,16420.0,14862.3,11839.873333333333,11465.6,18375.0,6182.0,10604.16,94.5631067961165,0.49817518248175174,0.8830275229357798,0.5161588180978762,1.0959918304825123,True,True,True,True,True,True,True,True,True,4.0,4.0,5,20,yf,False,1.0,0.5,0.8895660007418791,True,37742000000.0,25181000000.0,,25181000000.0,150.0,4205.63,525.44,167136575.0,3.0,1.0,div_split_adjusted,輸送用機器,自動車・輸送機,川崎重工業,0.009135200974421437,0.009175470050442528,False,False,31.249999999999996,3.904290201468032,0.013752455845431154,0.9047619047619048,False,False,False,False,False,False,6,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,0.6198063488172569,True,7,yield_below_2pct,False,False,False,False,70.28155339805825,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; yield_below_2pct
49710,7020.0,6074.58,4738.953056640625,4210.239792480469,7490.0,1815.0,3749.2597924804686,97.44336569579288,0.2928176795580111,1.3407802600866954,1.763779527559055,1.772511848341232,True,True,True,True,True,True,True,True,True,7.0,7.0,5,21,yf,False,1.0,1.0,0.3545359749739312,False,4251000000.0,850000000.0,,850000000.0,45.0,1436.45,122.38,18724852.0,12.0,1.0,div_split_adjusted,化学,素材・化学,メック,0.00641025641025641,0.006466412716245826,False,False,57.3623141036117,4.887047930662397,0.03233967112560118,0.9333333333333333,False,False,False,False,False,False,6,E_div_yield; F_value_pass,False,0.279432725199544,True,6,yield_below_2pct,False,False,False,False,70.22168284789643,E_div_yield; F_value_pass; yield_below_2pct
42410,745.0,675.3,523.2533333333333,494.94,1050.0,349.0,451.035,93.43042071197411,0.4382239382239381,0.7048054919908466,0.8956743002544529,0.4636542239685659,True,True,True,True,True,True,False,True,False,5.0,5.0,5,16,yf,False,1.0,1.0,0.284789644012945,False,10000000.0,44000000.0,,44000000.0,10.0,387.81,9.09,4420927.0,3.0,1.0,div_split_adjusted,化学,素材・化学,アテクト,0.013422818791946308,0.013359280233436055,False,False,81.95819581958196,1.9210438101131997,0.003036200053053649,0.9636363636363636,False,False,False,False,False,False,6,E_div_yield; F_value_pass,False,2.4054545454545457,True,7,TT_not_all_pass; yield_below_2pct,False,False,False,False,70.21521035598705,E_div_yield; F_value_pass; TT_not_all_pass; yield_below_2pct
66290,969.0,1101.82,722.7733333333333,632.9,1297.0,300.0,566.41,97.3462783171521,0.3764204545454546,1.2853773584905661,1.7528409090909092,1.3985148514851486,True,True,True,True,False,True,False,True,False,1.0,1.0,5,13,yf,False,1.0,0.3333333333333333,,True,-105000000.0,161000000.0,,161000000.0,12.0,762.06,-32.3,13476998.0,3.0,0.75,,電気機器,電機・精密,テクノホライゾン,0.01238390092879257,0.012328462970361326,False,False,,1.2715534209904733,-0.008040301937192169,,True,False,False,False,False,False,6,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,False,0.8464888405008165,True,7,TT_not_all_pass; yield_below_2pct,False,False,False,False,70.17313915857605,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; TT_not_all_pass; yield_below_2pct; data_missing:fcf_payout
40220,8740.0,8155.2,6044.066666666667,5484.475,10540.0,2244.0,4800.86,97.31391585760518,0.47138047138047146,0.9272326350606395,1.6128550074738417,2.33587786259542,True,True,True,True,True,True,True,True,True,1.0,1.0,5,9,yf,False,1.0,1.0,0.26359300476947534,False,3209000000.0,940000000.0,,940000000.0,120.0,3570.64,398.74,7807390.0,3.0,1.0,div_split_adjusted,化学,素材・化学,ラサ工業,0.013729977116704805,0.013775600733944076,False,False,21.91904499172393,2.4477404610938094,0.04702755612258142,0.7212121212121212,True,False,False,False,False,False,6,A_non_cut_years; E_div_yield,False,1.1212562732718145,True,7,yield_below_2pct,False,False,False,False,70.1569579288026,A_non_cut_years; E_div_yield; yield_below_2pct
69460,8370.0,6345.6,5244.833333333333,4915.3,8810.0,1982.0,4456.97,97.89644012944983,0.7275541795665634,1.0464547677261615,1.1683937823834198,2.9593188268684956,True,True,True,True,True,True,True,True,True,0.0,0.0,5,5,yf,False,0.5,0.5,0.11435378201310303,True,1679000000.0,92000000.0,,92000000.0,6.0,906.97,124.37,15390842.0,3.0,1.0,div_split_adjusted,電気機器,電機・精密,日本アビオニクス,0.0007168458781362007,0.0007141673469254256,False,False,67.29918790705153,9.228530160865299,0.013033554081389018,0.9261363636363636,False,False,False,False,False,False,6,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,False,0.8649835345773876,True,7,yield_below_2pct,False,False,False,False,69.94822006472492,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass; yield_below_2pct
67870,23640.0,15856.4,11803.666666666666,10469.3,25510.0,4695.0,8874.35,98.86731391585761,1.0222412318220702,1.552915766738661,3.213903743315508,2.233926128590971,True,True,True,True,True,True,True,True,True,5.0,5.0,5,20,yf,False,1.0,0.5,2.2868435911914173,True,-2672000000.0,2288000000.0,,2288000000.0,88.0,3939.3,569.47,25659873.0,3.0,1.0,div_split_adjusted,電気機器,電機・精密,メイコー,0.003722504230118443,0.003771846804661875,False,False,41.51228335118619,6.0010661792704285,-0.004404884030619113,0.8352272727272727,False,False,False,False,False,False,6,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,0.49509926073594157,True,6,yield_below_2pct,False,False,False,False,69.9336569579288,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; yield_below_2pct
66170,5080.0,4805.7,3797.38,3429.155,5850.0,1776.0,3110.33,95.5663430420712,0.38043478260869557,0.7001338688085676,1.3028105167724386,1.4236641221374047,True,True,True,True,True,True,True,True,True,2.0,2.0,5,13,yf,False,1.0,1.0,0.3620479479886225,False,1292000000.0,810000000.0,,810000000.0,50.0,3798.71,238.37,16049545.0,3.0,1.0,,電気機器,電機・精密,東光高岳,0.00984251968503937,0.009934787490713151,False,False,21.3114066367412,1.3372960820910256,0.015846599306174557,0.5397727272727273,True,False,False,False,False,False,6,A_non_cut_years; E_div_yield,False,0.9986805453745788,True,7,yield_below_2pct,False,False,False,False,69.7831715210356,A_non_cut_years; E_div_yield; yield_below_2pct
98670,11600.0,10905.6,9021.533333333333,8318.05,11880.0,4955.0,7728.0,91.48867313915858,0.33333333333333326,0.3647058823529412,0.9333333333333333,1.0069204152249136,True,True,True,True,True,True,True,True,True,6.0,6.0,5,22,yf,False,1.0,1.0,0.029060293318848452,False,1339000000.0,56000000.0,,56000000.0,65.0,12859.27,1250.81,864039.0,3.0,1.0,div_split_adjusted,卸売業,商社・卸売,ソレキア,0.005603448275862069,0.005587231834322932,False,False,9.273990454185688,0.9020729792593203,0.13359470403854296,0.24056603773584906,True,False,False,False,False,False,6,E_div_yield,False,0.6107957732259439,True,7,yield_below_2pct,False,False,False,False,69.74433656957929,E_div_yield; yield_below_2pct
58020,10390.0,8108.02,6055.033333333334,5310.635,10865.0,1750.0,4562.01,98.4789644012945,0.49690246362195656,1.5434516523867807,2.4702738810955243,2.93486082181405,True,True,True,True,True,True,True,True,True,5.0,5.0,5,26,yf,False,1.0,1.0,0.30297206504391694,False,178349000000.0,75667000000.0,,75667000000.0,97.0,2936.93,248.47,779860385.0,3.0,1.0,,非鉄金属,鉄鋼・非鉄,住友電気工業,0.00933589990375361,0.009338435173448562,False,False,41.81591338994647,3.537707742438533,0.022010923847243548,0.64,False,False,False,False,False,False,6,E_div_yield; F_value_pass,False,0.29267037265801926,True,6,yield_below_2pct,False,False,False,False,69.73948220064725,E_div_yield; F_value_pass; yield_below_2pct
31100,22140.0,17813.0,11700.066666666668,10173.975,27680.0,3060.0,8295.85,99.22330097087378,0.8667790893760539,2.6414473684210527,3.274131274131274,3.792207792207792,True,True,True,True,True,True,True,True,True,4.0,4.0,5,25,yf,False,1.0,0.5,0.7645073348046216,True,7703000000.0,3877000000.0,,3877000000.0,106.0,3563.47,352.61,36406783.0,3.0,1.0,div_split_adjusted,ガラス･土石製品,建設・資材,日東紡績,0.004787714543812105,0.004809898138922206,False,False,62.78891693372281,6.213045149811841,0.009556524468433778,0.9459459459459459,False,False,False,False,False,False,6,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,0.2712103882123394,True,6,yield_below_2pct,False,False,False,False,69.61165048543688,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; yield_below_2pct
78850,1218.0,931.76,824.34,799.635,1447.0,660.0,760.36,93.13915857605178,0.5880052151238593,0.5149253731343284,0.6963788300835654,0.6823204419889504,True,True,True,True,True,True,True,True,True,4.0,4.0,5,23,yf,False,1.0,1.0,0.6055776892430279,True,,,,,,,,,3.0,1.0,shares_missing,その他製品,情報通信・サービスその他,タカノ,,,False,False,,,,,False,False,False,False,False,False,6,A_non_cut_years; D_fcf_hard_fail; E_div_yield; F_value_pass,False,2.203921568627451,True,7,yield_unknown,False,False,False,False,69.56957928802589,A_non_cut_years; D_fcf_hard_fail; E_div_yield; F_value_pass; yield_unknown; data_missing:yield_total
