code,price,sma50,sma150,sma200,high52w,low52w,sma200_20d_ago,rs_percentile,ret_3m,ret_6m,ret_9m,ret_12m,tt_1,tt_2,tt_3,tt_4,tt_5,tt_6,tt_7,tt_8,tt_all_pass,non_cut_years,non_cut_years_verified,non_cut_years_required,coverage_years,div_source_used,needs_manual_dividend_check,cfo_pos_5y_ratio,fcf_pos_5y_ratio,fcf_payout_3y,fcf_payout_hard_fail,fcf_latest,div_paid_latest,total_div_fwd,total_div_actual,dps_fwd,bps_latest,eps_fwd,net_shares_latest,fiscal_month,metrics_coverage,data_quality_flags,Sector33CodeName,Sector17CodeName,Name,dividend_yield_fwd,dividend_yield_fwd_total,yield_split_mismatch,high_yield_risk,per_fwd,pbr,fcf_yield,per_sector_rank,value_pass,is_financial,core_pass,core_fin_pass,core_candidate,core_momo_pass,trend_score,core_drop_reasons,satellite_pass,eps_growth_yoy,eps_accel,eps_score,satellite_drop_reasons,breakout_20d,breakout_55d,first_pullback,in_holdings,composite_score,drop_reason,yield_used,core_buyable_now,satellite_buyable_now,dividend_yield_total_actual,yield_basis,dividend_yield_total_fwd,effective_yield,drop_reason_core,drop_reason_satellite,info_flags,needs_manual_history_check,needs_manual_shares_check,shares_check_reason,manual_dividend_check_reason,history_check_reason,needs_data_fill,data_fill_reason
60420,5100.0,4390.02904296875,3662.449884440104,3423.162413330078,5130.31103515625,2405.0,3217.1838195800783,93.55987055016182,0.317829457364341,0.6190476190476191,0.9622931896883418,0.9729206963249516,True,True,True,True,True,True,True,True,True,5.0,True,5,10,yf,False,0.5,0.0,,True,,,,,,,339.29,,3.0,0.75,shares_missing; div_split_adjusted,輸送用機器,自動車・輸送機,ニッキ,,,False,False,15.031389077190603,,,0.6349206349206349,False,False,False,False,False,False,6,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,,,0,yield_unknown,False,False,False,False,49.27993527508091,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout; yield_unknown,none,False,False,,none,,,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,yield_unknown,,False,False,,,,True,missing_dps; missing_total_div; missing_shares
74120,645.0,624.88,596.34,613.055,684.0,517.0,614.17,51.48867313915858,0.1538461538461537,0.0643564356435644,-0.0137614678899082,0.0238095238095237,True,False,False,True,True,False,True,False,False,5.0,True,5,10,yf,False,0.5,0.5,0.0,True,2969000000.0,0.0,0.0,0.0,0.0,26.25,2.58,193125415.0,3.0,1.0,,小売業,小売,アトム,0.0,0.0,False,False,250.0,24.571428571428573,0.0238347748026524,0.9688888888888888,False,False,False,False,False,False,4,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,False,0.5497512437810944,True,7,TT_not_all_pass; yield_below_2pct,False,False,False,False,49.24433656957929,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass; TT_not_all_pass; yield_below_2pct,total,False,False,0.0,dps_fallback,0.0,0.0,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,TT_not_all_pass; yield_below_2pct,info_tt_not_all_pass,False,True,yield_total_fallback_dps,,,False,
46790,294.0,346.7,278.86,271.28,388.0,217.0,263.13,69.44983818770226,0.1902834008097165,0.2148760330578512,0.1902834008097165,-0.0134228187919462,True,True,True,True,False,True,True,False,False,5.0,True,5,10,yf,False,0.0,0.0,,True,-234000000.0,0.0,0.0,0.0,0.0,81.5,-12.46,5083054.0,3.0,0.75,,サービス業,情報通信・サービスその他,田谷,0.0,0.0,False,False,,3.607361963190184,-0.1565827094000848,,False,False,False,False,False,False,5,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,0.5700371057513914,False,4,TT_not_all_pass; yield_below_2pct,False,False,False,False,49.22491909385113,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:fcf_payout; TT_not_all_pass; yield_below_2pct,total,False,False,0.0,dps_fallback,0.0,0.0,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:fcf_payout,TT_not_all_pass; yield_below_2pct,info_tt_not_all_pass,False,True,yield_total_fallback_dps,,,False,
54440,12280.0,12060.41689453125,10764.102298177084,10333.471723632812,12795.326171875,6900.0,9997.237436523435,80.42071197411003,0.106804867057233,0.3597608238290333,0.4080954019034515,0.5528578654527061,True,True,True,True,True,True,True,True,True,0.0,True,5,10,yf,False,1.0,0.5,1.0807382987212062,True,-14651000000.0,25594000000.0,24930440000.0,25594000000.0,400.0,8946.06,502.51,62326100.0,3.0,1.0,,鉄鋼,鉄鋼・非鉄,大和工業,0.0325732899022801,0.0334402754928897,False,False,24.43732463035561,1.372671321229681,-0.019142512942343,0.935483870967742,True,False,False,False,False,False,6,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,True,-0.3064066230781246,True,3,,False,False,False,False,49.21035598705502,OK,total,False,True,0.0334402754928897,dps_fallback,0.0325732899022801,0.0325732899022801,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,OK,,False,True,yield_total_fallback_dps,,,False,
73890,1588.0,1260.6962915039062,966.868087076823,860.5860653076172,1588.0,452.4,774.3230108642579,98.38187702265373,0.6154628687690742,1.4851330203442878,2.1346229767074614,1.780112044817927,True,True,True,True,True,True,True,True,True,,False,5,4,yf,False,0.0,1.0,,True,,,,,110.0,,369.36,,3.0,0.75,shares_missing; div_split_adjusted; div_history_short; yield_total_fallback_dps,銀行業,銀行,あいちフィナンシャルグループ,0.0692695214105793,0.0692695214105793,False,False,4.299328568334416,,,0.03125,True,True,False,False,False,False,6,data_missing:div_history; fin_sector_excluded_from_core; E_div_yield; fin:data_missing:div_history; fin:E_div_yield,True,,,0,,False,False,False,False,49.19093851132686,OK,dps_fallback,False,True,,none,,,data_missing:div_history; fin_sector_excluded_from_core; E_div_yield; fin:data_missing:div_history; fin:E_div_yield; data_missing:yield; data_missing:fcf_payout,OK,,True,False,,,div_history_short;coverage_years=4,True,missing_total_div; missing_shares
79430,3405.0,3384.662651367188,3124.924892578125,3102.6986694335938,3651.50537109375,2698.0,3076.299230957032,62.36245954692557,0.0256024096385543,0.2620459599703484,0.1449226630800268,0.1441532258064515,True,True,True,True,True,False,True,False,False,0.0,True,5,10,yf,False,1.0,1.0,0.9648782850914376,False,7377000000.0,3887000000.0,3878806680.0,3887000000.0,114.0,3659.66,78.49,34024620.0,3.0,1.0,,ガラス･土石製品,建設・資材,ニチハ,0.0334801762114537,0.0335508973945359,False,False,43.38132246146006,0.93041430078204,0.0636750630510655,0.8918918918918919,True,False,False,False,False,False,5,A_non_cut_years; D_fcf_payout,False,0.3966831871902401,True,6,TT_not_all_pass,False,False,False,False,49.18122977346278,A_non_cut_years; D_fcf_payout; TT_not_all_pass,total,False,False,0.0335508973945359,dps_fallback,0.0334801762114537,0.0334801762114537,A_non_cut_years; D_fcf_payout,TT_not_all_pass,info_tt_not_all_pass,False,True,yield_total_fallback_dps,,,False,
86240,1541.0,1348.9483447265625,1076.8962467447916,1005.7721850585938,1570.0,614.0,943.3197467041016,95.33980582524272,0.4137614678899082,0.8656174334140436,0.931077694235589,1.043766578249337,True,True,True,True,True,True,True,True,True,3.0,True,5,10,yf,False,1.0,1.0,,True,,,,,,,,,3.0,0.75,shares_missing,証券･商品先物取引業,金融（除く銀行）,いちよし証券,,,False,False,,,,,False,True,False,False,False,False,6,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; F_value_pass; fin:A_non_cut_years; fin:E_div_yield; fin:F_value_pass; fin:G_eps_unknown,False,,,0,yield_unknown,False,False,False,False,49.16990291262136,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; F_value_pass; fin:A_non_cut_years; fin:E_div_yield; fin:F_value_pass; fin:G_eps_unknown; data_missing:yield; data_missing:fcf_payout; yield_unknown,none,False,False,,none,,,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; F_value_pass; fin:A_non_cut_years; fin:E_div_yield; fin:F_value_pass; fin:G_eps_unknown; data_missing:yield; data_missing:fcf_payout,yield_unknown,,False,False,,,,True,missing_dps; missing_total_div; missing_shares
57240,3320.0,3641.5641357421873,2643.807091471354,2282.9353186035155,4814.27880859375,704.0,2048.020855712891,98.31715210355986,0.0326594090202176,1.7875734676742234,2.2421875,2.505807814149948,True,True,True,True,False,True,False,True,False,0.0,True,5,10,yf,False,1.0,0.5,,True,,,,,12.0,,55.7,,9.0,0.75,shares_missing; div_split_adjusted; yield_total_fallback_dps,非鉄金属,鉄鋼・非鉄,アサカ理研,0.0036144578313253,0.0036144578313253,False,False,59.605026929982046,,,0.72,False,False,False,False,False,False,6,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,,,0,TT_not_all_pass; yield_below_2pct,False,False,False,False,49.15857605177993,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout; TT_not_all_pass; yield_below_2pct,dps_fallback,False,False,,none,,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass; yield_below_2pct,info_tt_not_all_pass,False,False,,,,True,missing_total_div; missing_shares
41180,5147.0,4873.7257421875,4518.369856770833,4427.937392578125,5191.1630859375,3203.0,4327.103532714844,74.27184466019418,0.1319551352540136,0.2337008628954937,0.3013906447534766,0.3516281512605042,True,True,True,True,True,True,True,True,True,0.0,True,5,10,yf,False,1.0,0.5,4.865923566878981,True,-13786000000.0,8181000000.0,8181353960.0,8181000000.0,130.0,7488.51,400.91,62933492.0,3.0,1.0,div_split_adjusted,化学,素材・化学,カネカ,0.025257431513503,0.0252563387701133,False,False,12.838292883689606,0.6873196403556916,-0.0425600643301286,0.3939393939393939,True,False,False,False,False,False,6,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,True,0.0998878364905284,True,4,,False,False,False,False,49.13592233009709,OK,total,False,True,0.0252563387701133,dps_fallback,0.025257431513503,0.025257431513503,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,OK,,False,True,yield_total_fallback_dps,,,False,
19480,6650.0,6445.1296484375,4490.071735026042,3966.203801269531,6872.2392578125,1640.0,3549.9872412109376,98.252427184466,0.2887596899224807,1.661064425770308,1.8540772532188845,2.3200199700449327,True,True,True,True,True,True,True,True,True,0.0,True,5,10,yf,False,1.0,1.0,,True,,,,,90.0,,,,3.0,0.75,shares_missing; div_split_adjusted; yield_total_fallback_dps,建設業,建設・資材,弘電社,0.0135338345864661,0.0135338345864661,False,False,,,,,False,False,False,False,False,False,6,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,,,0,yield_below_2pct,False,False,False,False,49.12621359223301,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout; yield_below_2pct,dps_fallback,False,False,,none,,,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,yield_below_2pct,,False,False,,,,True,missing_total_div; missing_shares
78750,674.0,622.0160229492187,566.5317700195312,550.2338275146484,733.0,405.0,532.4481735229492,80.22653721682848,0.2133213321332132,0.2765151515151516,0.3602421796165489,0.4386339381003201,True,True,True,True,True,True,True,True,True,0.0,True,5,9,yf,False,1.0,1.0,0.2135922330097087,False,,,,,37.0,,148.1,,3.0,1.0,shares_missing; div_split_adjusted; yield_total_fallback_dps,その他製品,情報通信・サービスその他,竹田ｉＰホールディングス,0.0548961424332344,0.0548961424332344,False,False,4.550979068197164,,,0.0416666666666666,True,False,False,False,False,False,6,A_non_cut_years; E_div_yield,True,-0.6588290148537934,True,3,,False,False,False,False,49.11326860841424,OK,dps_fallback,False,True,,none,,,A_non_cut_years; E_div_yield; data_missing:yield,OK,,False,False,,,,True,missing_total_div; missing_shares
88870,412.0,402.2,407.8933333333333,399.12,481.0,279.0,392.32,56.21359223300971,0.0564102564102564,-0.0167064439140811,0.2834890965732086,0.2795031055900621,True,True,True,False,True,True,True,False,False,0.0,True,5,10,yf,False,1.0,0.0,,True,,,,,3.5,,,,5.0,0.75,shares_missing; div_split_adjusted; yield_total_fallback_dps,不動産業,不動産,シーラホールディングス,0.0084951456310679,0.0084951456310679,False,False,,,,,False,False,False,False,False,False,5,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,3.6405693950177938,True,7,TT_not_all_pass; yield_below_2pct,False,False,False,False,49.10679611650485,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout; TT_not_all_pass; yield_below_2pct,dps_fallback,False,False,,none,,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass; yield_below_2pct,info_tt_not_all_pass,False,False,,,,True,missing_total_div; missing_shares
46200,1272.0,1052.71748046875,762.4789994303385,711.5642495727539,1272.0,434.0,644.5943881225586,98.18770226537217,1.0254777070063694,1.1632653061224492,1.3909774436090228,1.484375,True,True,True,True,True,True,True,True,True,0.0,True,5,10,yf,False,1.0,1.0,0.2720316622691293,False,,,,,,,16.58,,3.0,1.0,shares_missing,化学,素材・化学,藤倉化成,,,False,False,76.71893848009651,,,0.9454545454545454,False,False,False,False,False,False,6,A_non_cut_years; E_div_yield; F_value_pass,False,,,0,yield_unknown,False,False,False,False,49.09385113268608,A_non_cut_years; E_div_yield; F_value_pass; data_missing:yield; yield_unknown,none,False,False,,none,,,A_non_cut_years; E_div_yield; F_value_pass; data_missing:yield,yield_unknown,,False,False,,,,True,missing_dps; missing_total_div; missing_shares
62380,1326.0,1168.8189782714844,1104.768690592448,1088.656517944336,1349.0,818.0,1057.4000384521485,77.18446601941747,0.2255083179297596,0.201086956521739,0.3102766798418972,0.3740932642487047,True,True,True,True,True,True,True,True,True,3.0,True,5,10,yf,False,1.0,1.0,0.8276137270550679,True,,,,,,,60.48,,3.0,1.0,shares_missing; div_split_adjusted,機械,機械,フリュー,,,False,False,21.92460317460317,,,0.6918238993710691,False,False,False,False,False,False,6,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,-0.2000376364320663,True,3,yield_unknown,False,False,False,False,49.092233009708735,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; yield_unknown,none,False,False,,none,,,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,yield_unknown,,False,False,,,,True,missing_dps; missing_total_div; missing_shares
79120,3002.0,2970.408876953125,2737.417552083333,2620.3306640625,3272.044189453125,1836.5,2543.220391845703,74.07766990291262,0.0964207450693936,0.1926897099721891,0.3923933209647494,0.4163717857985374,True,True,True,True,True,True,True,True,True,0.0,True,5,10,yf,False,1.0,1.0,0.1767337089412885,False,95989000000.0,17302000000.0,,17302000000.0,,2514.77,238.9,451669980.0,3.0,1.0,div_split_adjusted,その他製品,情報通信・サービスその他,大日本印刷,,0.0127604030845618,False,False,12.565927166178318,1.193747340711079,0.0707928754874586,0.4444444444444444,True,False,False,False,False,False,6,A_non_cut_years; E_div_yield,False,-0.2935328589367936,True,3,yield_unknown,False,False,True,False,49.03883495145631,A_non_cut_years; E_div_yield; yield_unknown,total,False,False,0.0127604030845618,actual,,0.0127604030845618,A_non_cut_years; E_div_yield,yield_unknown,,False,False,,,,False,
29990,500.0,476.48,459.62666666666667,485.61,617.0,281.0,485.735,54.07766990291262,0.0638297872340425,0.1389521640091116,-0.077490774907749,0.404494382022472,True,False,False,False,True,True,True,False,False,,False,5,4,yf,False,0.5,0.5,0.0547210300429184,True,-2580000000.0,93000000.0,93601980.0,93000000.0,10.0,616.36,42.93,9360198.0,8.0,1.0,div_history_short,不動産業,不動産,ホームポジション,0.02,0.0198713745157955,False,False,11.646866992778945,0.8112142254526575,-0.5512703897930364,0.5,True,False,False,False,False,False,3,data_missing:div_history; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,False,1.6307612635939928,True,7,TT_not_all_pass,False,False,False,False,49.03883495145631,data_missing:div_history; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; TT_not_all_pass,total,False,False,0.0198713745157955,dps_fallback,0.02,0.02,data_missing:div_history; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,TT_not_all_pass,info_tt_not_all_pass,True,True,yield_total_fallback_dps,,div_history_short;coverage_years=4,False,
83080,1888.5,1845.0378002929688,1644.5427783203124,1577.8220837402343,2152.73046875,907.0,1525.728003540039,80.06472491909385,0.1679035250463822,0.2799051169095221,0.4209932279909707,0.4673659673659673,True,True,True,True,True,True,True,True,True,0.0,True,5,10,yf,False,0.0,0.0,,True,,,,,,,,,3.0,0.75,shares_missing; div_split_adjusted,銀行業,銀行,りそなホールディングス,,,False,False,,,,,False,True,False,False,False,False,6,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; F_value_pass; fin:A_non_cut_years; fin:E_div_yield; fin:F_value_pass; fin:G_eps_unknown,False,-0.1449077238550923,True,3,yield_unknown,False,False,False,False,49.03236245954693,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; F_value_pass; fin:A_non_cut_years; fin:E_div_yield; fin:F_value_pass; fin:G_eps_unknown; data_missing:yield; data_missing:fcf_payout; yield_unknown,none,False,False,,none,,,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; F_value_pass; fin:A_non_cut_years; fin:E_div_yield; fin:F_value_pass; fin:G_eps_unknown; data_missing:yield; data_missing:fcf_payout,yield_unknown,,False,False,,,,True,missing_dps; missing_total_div; missing_shares
63360,1006.0,870.52,753.6456697591146,732.089252319336,1006.0,486.0,700.7542523193359,89.02912621359224,0.2750316856780734,0.5105105105105106,0.5572755417956656,0.7836879432624113,True,True,True,True,True,True,True,True,True,9.0,True,5,10,yf,False,1.0,0.5,0.1710684273709483,True,,,,,,,,,1.0,1.0,shares_missing,機械,機械,石井表記,,,False,False,,,,,False,False,False,False,False,False,6,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,False,,,0,yield_unknown,False,False,False,False,49.01456310679612,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; yield_unknown,none,False,False,,none,,,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,yield_unknown,,False,False,,,,True,missing_dps; missing_total_div; missing_shares
21200,194.0,198.42,192.1533333333333,193.795,237.0,120.0,191.21,48.99676375404531,0.0777777777777777,0.0210526315789474,0.043010752688172,0.2597402597402598,True,False,True,True,False,True,True,False,False,1.0,True,5,10,yf,True,1.0,0.6666666666666666,0.7969569779643232,False,-7044000000.0,1333000000.0,1333888452.18,1333000000.0,10.41,203.08,41.51,128135298.0,9.0,1.0,div_split_adjusted,サービス業,情報通信・サービスその他,ＬＩＦＵＬＬ,0.0536597938144329,0.0536240530741073,False,False,4.673572633100458,0.9552885562339964,-0.2833667140690262,0.0120481927710843,True,False,False,False,False,False,5,A_non_cut_years; D_fcf_payout,False,2.0097299927025056,True,7,TT_not_all_pass,False,False,False,False,48.99838187702265,A_non_cut_years; D_fcf_payout; TT_not_all_pass,total,False,False,0.0536240530741073,dps_fallback,0.0536597938144329,0.0536597938144329,A_non_cut_years; D_fcf_payout,TT_not_all_pass,info_tt_not_all_pass,False,True,yield_total_fallback_dps,yf_source_high_yield,,False,
68700,1990.0,1966.46,1836.0,1800.995,2080.0,1670.0,1770.69,62.97734627831715,0.1043285238623752,0.1430212521539344,0.1637426900584795,0.1768184506209342,True,True,True,True,True,False,True,False,False,5.0,True,5,10,yf,False,1.0,1.0,0.3519624573378839,False,290000000.0,418000000.0,414953372.0,418000000.0,74.0,2422.68,198.99,5607478.0,12.0,1.0,,電気機器,電機・精密,日本フェンオール,0.0371859296482412,0.0374589523590251,False,False,10.00050253781597,0.8214043951326631,0.0259882683830557,0.1363636363636363,True,False,True,False,False,False,4,,False,0.1897959183673468,True,5,TT_not_all_pass,False,False,False,False,48.98867313915858,OK,total,True,False,0.0374589523590251,dps_fallback,0.0371859296482412,0.0371859296482412,OK,TT_not_all_pass,info_tt_not_all_pass,False,True,yield_total_fallback_dps,,,False,
63610,5124.0,5013.6,4236.653333333334,3878.085,5680.0,1798.5,3642.67,90.97087378640776,0.1844660194174756,0.4569235143588286,0.8345864661654134,1.2793594306049825,True,True,True,True,True,True,True,True,True,1.0,True,5,10,yf,False,1.0,1.0,0.5363995712952185,False,,,,,,,,,12.0,1.0,shares_missing; div_split_adjusted,機械,機械,荏原製作所,,,False,False,,,,,False,False,False,False,False,False,6,A_non_cut_years; E_div_yield; F_value_pass,False,-0.3742077350924848,False,0,yield_unknown,False,False,True,False,48.98543689320388,A_non_cut_years; E_div_yield; F_value_pass; data_missing:yield; yield_unknown,none,False,False,,none,,,A_non_cut_years; E_div_yield; F_value_pass; data_missing:yield,yield_unknown,,False,False,,,,True,missing_dps; missing_total_div; missing_shares
56440,5150.0,5249.414638671875,4761.83134765625,4462.598510742188,5872.35302734375,2601.0,4278.387485351563,79.90291262135922,-0.0152963671128106,0.3881401617250675,0.5350223546944859,0.6271721958925751,True,True,True,True,False,True,True,True,False,0.0,True,5,10,yf,False,1.0,1.0,0.4034028540065861,False,1481000000.0,388000000.0,386044736.0,388000000.0,133.0,8083.8,679.15,2902592.0,3.0,1.0,div_split_adjusted,鉄鋼,鉄鋼・非鉄,メタルアート,0.0258252427184466,0.0259560440548457,False,False,7.583008171979681,0.6370766223805636,0.0990744877454291,0.2903225806451613,True,False,False,False,False,False,6,A_non_cut_years; E_div_yield,False,-0.110312012907107,True,3,TT_not_all_pass,False,False,False,False,48.95145631067961,A_non_cut_years; E_div_yield; TT_not_all_pass,total,False,False,0.0259560440548457,dps_fallback,0.0258252427184466,0.0258252427184466,A_non_cut_years; E_div_yield,TT_not_all_pass,info_tt_not_all_pass,False,True,yield_total_fallback_dps,,,False,
40080,1253.0,1254.3367602539065,1087.596063639323,1038.5120477294922,1438.076171875,852.0,1002.995903930664,79.80582524271844,0.1495412844036696,0.3458646616541354,0.4552845528455285,0.2529999999999999,True,True,True,True,False,True,True,True,False,0.0,True,5,10,yf,False,1.0,0.5,3.251833740831296,True,,,,,,,453.54,,3.0,1.0,shares_missing; div_split_adjusted,化学,素材・化学,住友精化,,,False,False,2.762711116990784,,,0.0303030303030303,True,False,False,False,False,False,6,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,False,-0.5198700949306275,True,3,TT_not_all_pass; yield_unknown,False,False,False,False,48.90291262135922,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:yield; TT_not_all_pass; yield_unknown,none,False,False,,none,,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:yield,TT_not_all_pass; yield_unknown,info_tt_not_all_pass,False,False,,,,True,missing_dps; missing_total_div; missing_shares
83920,2110.0,1885.2617578125,1387.5654549153646,1261.3890911865235,2110.0,527.2,1140.1454425048828,97.76699029126212,0.5289855072463767,1.11,1.677664974619289,2.040345821325648,True,True,True,True,True,True,True,True,True,0.0,True,5,10,yf,False,0.5,0.5,0.0216763005780346,True,,,,,110.0,,,,3.0,1.0,shares_missing; div_split_adjusted; yield_total_fallback_dps,銀行業,銀行,大分銀行,0.0521327014218009,0.0521327014218009,False,False,,,,,False,True,False,False,False,False,6,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; F_value_pass; fin:A_non_cut_years; fin:E_div_yield; fin:F_value_pass; fin:G_eps_unknown,True,,,0,,False,False,False,False,48.883495145631066,OK,dps_fallback,False,True,,none,,,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; F_value_pass; fin:A_non_cut_years; fin:E_div_yield; fin:F_value_pass; fin:G_eps_unknown; data_missing:yield,OK,,False,False,,,,True,missing_total_div; missing_shares
31530,3140.0,3174.461923828125,2785.363299153646,2545.3824743652344,3581.103759765625,1371.0,2418.130314941406,87.70226537216828,0.0647677178704646,0.4279217826284676,0.891566265060241,0.9111381618989652,True,True,True,True,False,True,True,True,False,10.0,True,5,10,yf,False,1.0,1.0,,True,,,,,45.0,,216.04,,3.0,0.75,shares_missing; yield_total_fallback_dps,卸売業,商社・卸売,八洲電機,0.0143312101910828,0.0143312101910828,False,False,14.534345491575635,,,0.6320754716981132,True,False,False,False,False,False,6,D_fcf_payout; D_fcf_hard_fail; E_div_yield,False,,,0,TT_not_all_pass; yield_below_2pct,False,False,False,False,48.85113268608414,D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:yield; data_missing:fcf_payout; TT_not_all_pass; yield_below_2pct,dps_fallback,False,False,,none,,,D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass; yield_below_2pct,info_tt_not_all_pass,False,False,,,,True,missing_total_div; missing_shares
18670,2851.0,2939.627255859375,2699.927444661458,2564.0755834960937,3150.860595703125,1649.0,2472.679342041016,74.69255663430421,0.0156750979693622,0.23526863084922,0.4406265790803436,0.6043894203714124,True,True,True,True,False,True,True,True,False,5.0,True,5,10,yf,False,0.5,0.5,0.3767560664112388,True,,,,,90.0,,261.03,,3.0,1.0,shares_missing; div_split_adjusted; yield_total_fallback_dps,建設業,建設・資材,植木組,0.0315678709224833,0.0315678709224833,False,False,10.922116231850746,,,0.2545454545454545,True,False,False,False,False,False,6,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,False,-0.2018763977526865,True,3,TT_not_all_pass,False,False,False,False,48.846278317152105,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; data_missing:yield; TT_not_all_pass,dps_fallback,False,False,,none,,,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; data_missing:yield,TT_not_all_pass,info_tt_not_all_pass,False,False,,,,True,missing_total_div; missing_shares
